SoC E[V] Tiempo logChi logEle
0.002679 0.007681 0.000474 -0.078740 -0.362205
0.006112 0.005515 0.001421 -0.078740 -0.362205
0.009758 0.003851 0.002368 -0.078740 -0.362205
0.013381 0.002419 0.003316 -0.078740 -0.362205
0.017480 0.001387 0.004263 -0.078740 -0.362205
0.020978 0.000118 0.005210 -0.078740 -0.362205
0.024698 -0.000554 0.006158 -0.078740 -0.362205
0.028591 -0.001774 0.007105 -0.078740 -0.362205
0.032159 -0.002462 0.008052 -0.078740 -0.362205
0.036203 -0.003564 0.009000 -0.078740 -0.362205
0.039956 -0.004430 0.009947 -0.078740 -0.362205
0.044003 -0.004984 0.010894 -0.078740 -0.362205
0.047810 -0.005559 0.011842 -0.078740 -0.362205
0.051683 -0.006300 0.012789 -0.078740 -0.362205
0.055459 -0.005988 0.013736 -0.078740 -0.362205
0.059242 -0.007012 0.014684 -0.078740 -0.362205
0.063097 -0.007489 0.015631 -0.078740 -0.362205
0.067427 -0.009146 0.016578 -0.078740 -0.362205
0.071416 -0.009146 0.017526 -0.078740 -0.362205
0.075137 -0.009505 0.018473 -0.078740 -0.362205
0.079078 -0.009876 0.019420 -0.078740 -0.362205
0.082837 -0.009040 0.020367 -0.078740 -0.362205
0.086720 -0.010216 0.021315 -0.078740 -0.362205
0.091305 -0.010567 0.022262 -0.078740 -0.362205
0.094942 -0.011232 0.023209 -0.078740 -0.362205
0.099003 -0.012357 0.024157 -0.078740 -0.362205
0.102736 -0.012112 0.025104 -0.078740 -0.362205
0.106309 -0.012668 0.026051 -0.078740 -0.362205
0.110118 -0.012270 0.026999 -0.078740 -0.362205
0.114328 -0.013674 0.027946 -0.078740 -0.362205
0.118588 -0.014219 0.028893 -0.078740 -0.362205
0.122807 -0.014854 0.029841 -0.078740 -0.362205
0.126959 -0.014558 0.030788 -0.078740 -0.362205
0.130931 -0.015648 0.031735 -0.078740 -0.362205
0.134911 -0.015588 0.032683 -0.078740 -0.362205
0.138728 -0.015814 0.033630 -0.078740 -0.362205
0.142828 -0.017347 0.034577 -0.078740 -0.362205
0.147003 -0.016692 0.035525 -0.078740 -0.362205
0.150323 -0.017549 0.036472 -0.078740 -0.362205
0.153985 -0.017109 0.037419 -0.078740 -0.362205
0.157829 -0.017396 0.038367 -0.078740 -0.362205
0.161632 -0.018162 0.039314 -0.078740 -0.362205
0.164994 -0.018003 0.040261 -0.078740 -0.362205
0.168754 -0.018388 0.041209 -0.078740 -0.362205
0.173047 -0.019116 0.042156 -0.078740 -0.362205
0.177043 -0.019389 0.043103 -0.078740 -0.362205
0.181197 -0.019615 0.044051 -0.078740 -0.362205
0.185152 -0.019809 0.044998 -0.078740 -0.362205
0.188829 -0.019373 0.045945 -0.078740 -0.362205
0.192703 -0.020617 0.046893 -0.078740 -0.362205
0.197007 -0.020848 0.047840 -0.078740 -0.362205
0.200730 -0.021446 0.048787 -0.078740 -0.362205
0.204442 -0.020923 0.049735 -0.078740 -0.362205
0.208231 -0.022319 0.050682 -0.078740 -0.362205
0.212287 -0.022372 0.051629 -0.078740 -0.362205
0.216048 -0.023054 0.052577 -0.078740 -0.362205
0.219912 -0.023020 0.053524 -0.078740 -0.362205
0.223601 -0.023338 0.054471 -0.078740 -0.362205
0.227197 -0.023533 0.055419 -0.078740 -0.362205
0.230943 -0.024771 0.056366 -0.078740 -0.362205
0.234929 -0.025924 0.057313 -0.078740 -0.362205
0.239112 -0.025454 0.058261 -0.078740 -0.362205
0.242768 -0.025913 0.059208 -0.078740 -0.362205
0.246501 -0.026216 0.060155 -0.078740 -0.362205
0.250167 -0.025517 0.061102 -0.078740 -0.362205
0.253989 -0.025991 0.062050 -0.078740 -0.362205
0.257942 -0.026495 0.062997 -0.078740 -0.362205
0.262015 -0.028215 0.063944 -0.078740 -0.362205
0.266054 -0.028080 0.064892 -0.078740 -0.362205
0.269518 -0.028294 0.065839 -0.078740 -0.362205
0.273326 -0.028679 0.066786 -0.078740 -0.362205
0.277328 -0.029562 0.067734 -0.078740 -0.362205
0.281092 -0.028614 0.068681 -0.078740 -0.362205
0.285239 -0.029474 0.069628 -0.078740 -0.362205
0.289323 -0.029672 0.070576 -0.078740 -0.362205
0.293758 -0.030564 0.071523 -0.078740 -0.362205
0.297761 -0.032002 0.072470 -0.078740 -0.362205
0.301923 -0.032455 0.073418 -0.078740 -0.362205
0.306059 -0.030695 0.074365 -0.078740 -0.362205
0.309815 -0.032342 0.075312 -0.078740 -0.362205
0.313966 -0.033417 0.076260 -0.078740 -0.362205
0.318343 -0.033057 0.077207 -0.078740 -0.362205
0.322942 -0.035169 0.078154 -0.078740 -0.362205
0.327452 -0.035694 0.079102 -0.078740 -0.362205
0.331866 -0.035976 0.080049 -0.078740 -0.362205
0.336090 -0.034149 0.080996 -0.078740 -0.362205
0.339738 -0.036102 0.081944 -0.078740 -0.362205
0.343703 -0.036971 0.082891 -0.078740 -0.362205
0.347755 -0.036919 0.083838 -0.078740 -0.362205
0.351982 -0.037592 0.084786 -0.078740 -0.362205
0.356288 -0.037216 0.085733 -0.078740 -0.362205
0.360013 -0.037350 0.086680 -0.078740 -0.362205
0.363797 -0.038346 0.087628 -0.078740 -0.362205
0.367406 -0.037753 0.088575 -0.078740 -0.362205
0.371124 -0.037211 0.089522 -0.078740 -0.362205
0.375132 -0.037862 0.090470 -0.078740 -0.362205
0.379131 -0.038853 0.091417 -0.078740 -0.362205
0.383445 -0.038973 0.092364 -0.078740 -0.362205
0.387354 -0.039081 0.093312 -0.078740 -0.362205
0.391128 -0.039325 0.094259 -0.078740 -0.362205
0.395415 -0.041134 0.095206 -0.078740 -0.362205
0.399334 -0.041104 0.096154 -0.078740 -0.362205
0.403335 -0.041272 0.097101 -0.078740 -0.362205
0.407229 -0.041160 0.098048 -0.078740 -0.362205
0.410927 -0.042259 0.098995 -0.078740 -0.362205
0.415233 -0.042143 0.099943 -0.078740 -0.362205
0.419628 -0.044265 0.100890 -0.078740 -0.362205
0.424217 -0.044443 0.101837 -0.078740 -0.362205
0.428061 -0.043792 0.102785 -0.078740 -0.362205
0.431828 -0.044431 0.103732 -0.078740 -0.362205
0.436159 -0.044323 0.104679 -0.078740 -0.362205
0.440485 -0.046694 0.105627 -0.078740 -0.362205
0.445089 -0.047360 0.106574 -0.078740 -0.362205
0.449295 -0.047775 0.107521 -0.078740 -0.362205
0.453703 -0.047219 0.108469 -0.078740 -0.362205
0.458099 -0.048648 0.109416 -0.078740 -0.362205
0.462404 -0.050883 0.110363 -0.078740 -0.362205
0.466471 -0.051036 0.111311 -0.078740 -0.362205
0.470736 -0.051525 0.112258 -0.078740 -0.362205
0.474441 -0.051412 0.113205 -0.078740 -0.362205
0.478133 -0.051021 0.114153 -0.078740 -0.362205
0.482074 -0.051522 0.115100 -0.078740 -0.362205
0.486237 -0.052502 0.116047 -0.078740 -0.362205
0.490306 -0.053143 0.116995 -0.078740 -0.362205
0.494443 -0.054582 0.117942 -0.078740 -0.362205
0.498778 -0.054819 0.118889 -0.078740 -0.362205
0.502929 -0.055322 0.119837 -0.078740 -0.362205
0.506857 -0.053608 0.120784 -0.078740 -0.362205
0.510323 -0.054281 0.121731 -0.078740 -0.362205
0.514129 -0.054478 0.122679 -0.078740 -0.362205
0.518329 -0.055226 0.123626 -0.078740 -0.362205
0.522813 -0.056943 0.124573 -0.078740 -0.362205
