SoC E[V] Tiempo logChi logEle
0.002220 -0.086253 0.004652 -1.401575 -1.354331
0.005613 -0.086666 0.013955 -1.401575 -1.354331
0.009258 -0.086812 0.023258 -1.401575 -1.354331
0.012956 -0.086973 0.032561 -1.401575 -1.354331
0.016684 -0.087110 0.041864 -1.401575 -1.354331
0.020449 -0.087596 0.051167 -1.401575 -1.354331
0.024252 -0.087618 0.060470 -1.401575 -1.354331
0.027893 -0.087904 0.069773 -1.401575 -1.354331
0.031937 -0.088172 0.079076 -1.401575 -1.354331
0.036043 -0.088461 0.088379 -1.401575 -1.354331
0.039872 -0.088619 0.097682 -1.401575 -1.354331
0.043742 -0.088948 0.106985 -1.401575 -1.354331
0.047470 -0.089193 0.116288 -1.401575 -1.354331
0.051372 -0.089406 0.125591 -1.401575 -1.354331
0.055042 -0.089383 0.134894 -1.401575 -1.354331
0.059151 -0.089695 0.144197 -1.401575 -1.354331
0.063346 -0.089986 0.153500 -1.401575 -1.354331
0.067339 -0.090159 0.162803 -1.401575 -1.354331
0.071258 -0.090347 0.172106 -1.401575 -1.354331
0.075328 -0.090482 0.181409 -1.401575 -1.354331
0.079066 -0.090796 0.190712 -1.401575 -1.354331
0.082882 -0.091091 0.200015 -1.401575 -1.354331
0.086918 -0.091497 0.209319 -1.401575 -1.354331
0.090869 -0.091834 0.218622 -1.401575 -1.354331
0.094674 -0.091970 0.227925 -1.401575 -1.354331
0.098530 -0.092355 0.237228 -1.401575 -1.354331
0.102217 -0.092128 0.246531 -1.401575 -1.354331
0.106306 -0.092125 0.255834 -1.401575 -1.354331
0.110428 -0.092615 0.265137 -1.401575 -1.354331
0.114700 -0.092978 0.274440 -1.401575 -1.354331
0.118833 -0.093320 0.283743 -1.401575 -1.354331
0.122745 -0.093253 0.293046 -1.401575 -1.354331
0.126950 -0.093486 0.302349 -1.401575 -1.354331
0.131197 -0.093698 0.311652 -1.401575 -1.354331
0.135111 -0.094345 0.320955 -1.401575 -1.354331
0.139044 -0.094605 0.330258 -1.401575 -1.354331
0.143005 -0.094870 0.339561 -1.401575 -1.354331
0.146875 -0.095030 0.348864 -1.401575 -1.354331
0.150854 -0.095351 0.358167 -1.401575 -1.354331
0.154710 -0.095275 0.367470 -1.401575 -1.354331
0.158892 -0.095553 0.376773 -1.401575 -1.354331
0.163330 -0.096297 0.386076 -1.401575 -1.354331
0.167204 -0.096479 0.395379 -1.401575 -1.354331
0.170988 -0.096403 0.404682 -1.401575 -1.354331
0.174995 -0.096778 0.413986 -1.401575 -1.354331
0.179004 -0.097264 0.423289 -1.401575 -1.354331
0.183280 -0.097107 0.432592 -1.401575 -1.354331
0.187405 -0.097438 0.441895 -1.401575 -1.354331
0.191339 -0.097793 0.451198 -1.401575 -1.354331
0.195181 -0.097888 0.460501 -1.401575 -1.354331
0.199253 -0.098279 0.469804 -1.401575 -1.354331
0.203340 -0.098412 0.479107 -1.401575 -1.354331
0.207226 -0.098448 0.488410 -1.401575 -1.354331
0.211374 -0.099159 0.497713 -1.401575 -1.354331
0.215258 -0.099465 0.507016 -1.401575 -1.354331
0.219467 -0.099734 0.516319 -1.401575 -1.354331
0.223763 -0.099770 0.525622 -1.401575 -1.354331
0.227617 -0.100263 0.534925 -1.401575 -1.354331
0.231741 -0.100131 0.544228 -1.401575 -1.354331
0.235650 -0.100814 0.553531 -1.401575 -1.354331
0.239219 -0.100953 0.562834 -1.401575 -1.354331
0.243602 -0.100891 0.572137 -1.401575 -1.354331
0.247490 -0.101287 0.581440 -1.401575 -1.354331
0.251502 -0.101752 0.590743 -1.401575 -1.354331
0.255646 -0.102222 0.600046 -1.401575 -1.354331
0.259712 -0.102632 0.609349 -1.401575 -1.354331
0.263573 -0.102708 0.618653 -1.401575 -1.354331
0.267886 -0.103450 0.627956 -1.401575 -1.354331
0.271829 -0.103805 0.637259 -1.401575 -1.354331
0.276094 -0.103948 0.646562 -1.401575 -1.354331
0.279716 -0.104227 0.655865 -1.401575 -1.354331
0.283565 -0.104137 0.665168 -1.401575 -1.354331
0.287593 -0.104119 0.674471 -1.401575 -1.354331
0.291265 -0.104555 0.683774 -1.401575 -1.354331
0.294780 -0.104821 0.693077 -1.401575 -1.354331
0.298684 -0.104747 0.702380 -1.401575 -1.354331
0.302583 -0.104965 0.711683 -1.401575 -1.354331
0.306942 -0.105771 0.720986 -1.401575 -1.354331
0.311284 -0.105982 0.730289 -1.401575 -1.354331
0.315281 -0.106298 0.739592 -1.401575 -1.354331
0.319457 -0.106563 0.748895 -1.401575 -1.354331
0.323596 -0.107641 0.758198 -1.401575 -1.354331
0.327575 -0.107464 0.767501 -1.401575 -1.354331
0.331460 -0.107561 0.776804 -1.401575 -1.354331
0.335448 -0.108126 0.786107 -1.401575 -1.354331
0.339245 -0.108143 0.795410 -1.401575 -1.354331
0.343312 -0.108695 0.804713 -1.401575 -1.354331
0.347317 -0.109023 0.814017 -1.401575 -1.354331
0.350905 -0.109254 0.823320 -1.401575 -1.354331
0.354760 -0.109696 0.832623 -1.401575 -1.354331
0.359029 -0.109733 0.841926 -1.401575 -1.354331
0.362967 -0.110207 0.851229 -1.401575 -1.354331
0.366810 -0.111305 0.860532 -1.401575 -1.354331
0.370974 -0.110947 0.869835 -1.401575 -1.354331
0.374945 -0.111096 0.879138 -1.401575 -1.354331
0.378876 -0.111174 0.888441 -1.401575 -1.354331
0.383287 -0.112318 0.897744 -1.401575 -1.354331
0.387545 -0.112591 0.907047 -1.401575 -1.354331
0.391599 -0.112565 0.916350 -1.401575 -1.354331
0.395278 -0.113173 0.925653 -1.401575 -1.354331
0.399146 -0.113604 0.934956 -1.401575 -1.354331
0.402896 -0.113852 0.944259 -1.401575 -1.354331
0.406927 -0.114530 0.953562 -1.401575 -1.354331
0.411113 -0.114247 0.962865 -1.401575 -1.354331
0.415595 -0.115333 0.972168 -1.401575 -1.354331
0.419729 -0.115208 0.981471 -1.401575 -1.354331
0.424145 -0.115682 0.990774 -1.401575 -1.354331
0.428595 -0.116587 1.000077 -1.401575 -1.354331
0.432583 -0.116592 1.009380 -1.401575 -1.354331
0.436638 -0.116974 1.018684 -1.401575 -1.354331
0.440732 -0.116700 1.027987 -1.401575 -1.354331
0.444562 -0.117987 1.037290 -1.401575 -1.354331
0.448441 -0.118322 1.046593 -1.401575 -1.354331
0.452305 -0.118544 1.055896 -1.401575 -1.354331
0.456328 -0.118545 1.065199 -1.401575 -1.354331
0.460303 -0.119290 1.074502 -1.401575 -1.354331
0.464148 -0.119746 1.083805 -1.401575 -1.354331
0.468212 -0.120251 1.093108 -1.401575 -1.354331
0.471646 -0.120203 1.102411 -1.401575 -1.354331
0.475666 -0.120781 1.111714 -1.401575 -1.354331
0.479488 -0.121508 1.121017 -1.401575 -1.354331
0.483624 -0.121138 1.130320 -1.401575 -1.354331
0.487372 -0.122100 1.139623 -1.401575 -1.354331
0.491377 -0.122230 1.148926 -1.401575 -1.354331
0.495245 -0.122619 1.158229 -1.401575 -1.354331
0.498985 -0.122223 1.167532 -1.401575 -1.354331
0.503255 -0.123133 1.176835 -1.401575 -1.354331
0.507539 -0.124988 1.186138 -1.401575 -1.354331
0.511493 -0.124811 1.195441 -1.401575 -1.354331
0.515471 -0.125091 1.204744 -1.401575 -1.354331
0.519416 -0.125814 1.214047 -1.401575 -1.354331
0.523427 -0.125827 1.223351 -1.401575 -1.354331
0.527469 -0.126709 1.232654 -1.401575 -1.354331
0.531774 -0.127156 1.241957 -1.401575 -1.354331
0.535660 -0.126502 1.251260 -1.401575 -1.354331
0.539590 -0.127801 1.260563 -1.401575 -1.354331
0.543961 -0.128242 1.269866 -1.401575 -1.354331
0.548121 -0.128862 1.279169 -1.401575 -1.354331
0.552369 -0.129459 1.288472 -1.401575 -1.354331
0.556480 -0.129422 1.297775 -1.401575 -1.354331
0.560272 -0.129314 1.307078 -1.401575 -1.354331
0.563994 -0.130553 1.316381 -1.401575 -1.354331
0.568086 -0.130231 1.325684 -1.401575 -1.354331
0.572247 -0.131681 1.334987 -1.401575 -1.354331
0.576057 -0.131344 1.344290 -1.401575 -1.354331
0.580014 -0.131963 1.353593 -1.401575 -1.354331
0.584219 -0.133200 1.362896 -1.401575 -1.354331
0.588516 -0.132893 1.372199 -1.401575 -1.354331
0.592829 -0.133616 1.381502 -1.401575 -1.354331
