SoC E[V] Tiempo logChi logEle
0.003904 0.066342 0.001014 0.488189 -0.692913
0.007650 0.061304 0.003043 0.488189 -0.692913
0.012051 0.057401 0.005072 0.488189 -0.692913
0.015932 0.055065 0.007100 0.488189 -0.692913
0.019400 0.052832 0.009129 0.488189 -0.692913
0.023247 0.050227 0.011158 0.488189 -0.692913
0.027160 0.049357 0.013186 0.488189 -0.692913
0.030888 0.048132 0.015215 0.488189 -0.692913
0.034377 0.046676 0.017244 0.488189 -0.692913
0.038000 0.044475 0.019272 0.488189 -0.692913
0.042121 0.043723 0.021301 0.488189 -0.692913
0.047134 0.040723 0.023330 0.488189 -0.692913
0.051146 0.041406 0.025358 0.488189 -0.692913
0.055015 0.039405 0.027387 0.488189 -0.692913
0.058872 0.039060 0.029415 0.488189 -0.692913
0.062795 0.038486 0.031444 0.488189 -0.692913
0.067371 0.037243 0.033473 0.488189 -0.692913
0.071983 0.035661 0.035501 0.488189 -0.692913
0.075802 0.034910 0.037530 0.488189 -0.692913
0.079409 0.035496 0.039559 0.488189 -0.692913
0.083035 0.035177 0.041587 0.488189 -0.692913
0.086561 0.034201 0.043616 0.488189 -0.692913
0.089831 0.033929 0.045645 0.488189 -0.692913
0.093488 0.034307 0.047673 0.488189 -0.692913
0.097049 0.033360 0.049702 0.488189 -0.692913
0.100509 0.032078 0.051731 0.488189 -0.692913
0.104093 0.031270 0.053759 0.488189 -0.692913
0.108018 0.030227 0.055788 0.488189 -0.692913
0.112274 0.029235 0.057817 0.488189 -0.692913
0.116044 0.028642 0.059845 0.488189 -0.692913
0.119777 0.028378 0.061874 0.488189 -0.692913
0.124382 0.027446 0.063903 0.488189 -0.692913
0.128721 0.026655 0.065931 0.488189 -0.692913
0.132437 0.026264 0.067960 0.488189 -0.692913
0.136638 0.025371 0.069989 0.488189 -0.692913
0.141058 0.025023 0.072017 0.488189 -0.692913
0.144625 0.024298 0.074046 0.488189 -0.692913
0.147975 0.024761 0.076075 0.488189 -0.692913
0.151502 0.023519 0.078103 0.488189 -0.692913
0.155082 0.023026 0.080132 0.488189 -0.692913
0.159021 0.023294 0.082160 0.488189 -0.692913
0.163183 0.022200 0.084189 0.488189 -0.692913
0.167891 0.020996 0.086218 0.488189 -0.692913
0.172017 0.020335 0.088246 0.488189 -0.692913
0.176937 0.019471 0.090275 0.488189 -0.692913
0.180838 0.018699 0.092304 0.488189 -0.692913
0.185263 0.018914 0.094332 0.488189 -0.692913
0.189787 0.018457 0.096361 0.488189 -0.692913
0.194622 0.017170 0.098390 0.488189 -0.692913
0.197996 0.018222 0.100418 0.488189 -0.692913
0.202297 0.016999 0.102447 0.488189 -0.692913
0.206322 0.016647 0.104476 0.488189 -0.692913
0.209562 0.017134 0.106504 0.488189 -0.692913
0.212130 0.018032 0.108533 0.488189 -0.692913
0.215195 0.016401 0.110562 0.488189 -0.692913
0.218936 0.015909 0.112590 0.488189 -0.692913
0.222617 0.015426 0.114619 0.488189 -0.692913
0.226358 0.015866 0.116648 0.488189 -0.692913
0.230666 0.014719 0.118676 0.488189 -0.692913
0.235294 0.013712 0.120705 0.488189 -0.692913
0.240105 0.011794 0.122734 0.488189 -0.692913
0.244518 0.012270 0.124762 0.488189 -0.692913
0.248132 0.012134 0.126791 0.488189 -0.692913
0.252839 0.011123 0.128819 0.488189 -0.692913
0.256946 0.010379 0.130848 0.488189 -0.692913
0.261741 0.009598 0.132877 0.488189 -0.692913
0.266050 0.009716 0.134905 0.488189 -0.692913
0.269533 0.009823 0.136934 0.488189 -0.692913
0.273079 0.009131 0.138963 0.488189 -0.692913
0.277759 0.008449 0.140991 0.488189 -0.692913
0.282039 0.007945 0.143020 0.488189 -0.692913
0.285939 0.008361 0.145049 0.488189 -0.692913
