SoC E[V] Tiempo logChi logEle
0.003671 0.059462 0.000221 0.866142 -0.031496
0.007449 0.050874 0.000664 0.866142 -0.031496
0.011798 0.042706 0.001106 0.866142 -0.031496
0.015943 0.038215 0.001548 0.866142 -0.031496
0.020152 0.035171 0.001991 0.866142 -0.031496
0.023582 0.033805 0.002433 0.866142 -0.031496
0.028040 0.030116 0.002875 0.866142 -0.031496
0.032585 0.026533 0.003318 0.866142 -0.031496
0.037444 0.025719 0.003760 0.866142 -0.031496
0.041704 0.024654 0.004203 0.866142 -0.031496
0.045648 0.024101 0.004645 0.866142 -0.031496
0.049872 0.022473 0.005087 0.866142 -0.031496
0.053770 0.022392 0.005530 0.866142 -0.031496
0.057621 0.020365 0.005972 0.866142 -0.031496
0.061320 0.020509 0.006414 0.866142 -0.031496
0.065704 0.019439 0.006857 0.866142 -0.031496
0.069222 0.018730 0.007299 0.866142 -0.031496
0.072750 0.016932 0.007742 0.866142 -0.031496
0.076222 0.015888 0.008184 0.866142 -0.031496
0.080498 0.014672 0.008626 0.866142 -0.031496
0.083724 0.014418 0.009069 0.866142 -0.031496
0.088012 0.012220 0.009511 0.866142 -0.031496
0.091643 0.011945 0.009953 0.866142 -0.031496
0.095654 0.012446 0.010396 0.866142 -0.031496
0.099341 0.011239 0.010838 0.866142 -0.031496
0.102544 0.012233 0.011281 0.866142 -0.031496
0.105961 0.012073 0.011723 0.866142 -0.031496
0.110122 0.011421 0.012165 0.866142 -0.031496
0.113617 0.011300 0.012608 0.866142 -0.031496
0.116733 0.009679 0.013050 0.866142 -0.031496
0.120050 0.009343 0.013492 0.866142 -0.031496
0.123402 0.008956 0.013935 0.866142 -0.031496
0.126964 0.008214 0.014377 0.866142 -0.031496
0.130299 0.008598 0.014820 0.866142 -0.031496
0.133417 0.008330 0.015262 0.866142 -0.031496
0.136218 0.008888 0.015704 0.866142 -0.031496
0.139642 0.008038 0.016147 0.866142 -0.031496
0.143322 0.007004 0.016589 0.866142 -0.031496
0.146117 0.006351 0.017031 0.866142 -0.031496
0.150187 0.004170 0.017474 0.866142 -0.031496
