SoC E[V] Tiempo logChi logEle
0.002156 -0.087608 0.001014 -1.070866 -0.692913
0.005514 -0.089254 0.003043 -1.070866 -0.692913
0.009426 -0.090267 0.005072 -1.070866 -0.692913
0.013319 -0.091710 0.007100 -1.070866 -0.692913
0.017825 -0.092730 0.009129 -1.070866 -0.692913
0.022202 -0.093661 0.011158 -1.070866 -0.692913
0.026211 -0.094312 0.013186 -1.070866 -0.692913
0.030428 -0.094431 0.015215 -1.070866 -0.692913
0.034195 -0.094849 0.017244 -1.070866 -0.692913
0.038003 -0.095244 0.019272 -1.070866 -0.692913
0.041627 -0.095829 0.021301 -1.070866 -0.692913
0.045973 -0.096642 0.023330 -1.070866 -0.692913
0.050242 -0.097721 0.025358 -1.070866 -0.692913
0.054151 -0.098236 0.027387 -1.070866 -0.692913
0.058245 -0.098297 0.029415 -1.070866 -0.692913
0.062099 -0.098354 0.031444 -1.070866 -0.692913
0.065977 -0.098957 0.033473 -1.070866 -0.692913
0.069969 -0.098646 0.035501 -1.070866 -0.692913
0.074054 -0.098999 0.037530 -1.070866 -0.692913
0.078257 -0.100234 0.039559 -1.070866 -0.692913
0.082246 -0.100692 0.041587 -1.070866 -0.692913
0.086079 -0.101385 0.043616 -1.070866 -0.692913
0.090091 -0.102574 0.045645 -1.070866 -0.692913
0.093876 -0.102846 0.047673 -1.070866 -0.692913
0.097909 -0.102213 0.049702 -1.070866 -0.692913
0.101968 -0.103304 0.051731 -1.070866 -0.692913
0.105990 -0.103966 0.053759 -1.070866 -0.692913
0.110019 -0.103695 0.055788 -1.070866 -0.692913
0.113669 -0.104194 0.057817 -1.070866 -0.692913
0.117450 -0.104897 0.059845 -1.070866 -0.692913
0.121886 -0.104679 0.061874 -1.070866 -0.692913
0.126100 -0.106033 0.063903 -1.070866 -0.692913
0.129729 -0.105409 0.065931 -1.070866 -0.692913
0.134052 -0.106634 0.067960 -1.070866 -0.692913
0.137979 -0.106479 0.069989 -1.070866 -0.692913
0.142138 -0.106834 0.072017 -1.070866 -0.692913
0.145943 -0.107288 0.074046 -1.070866 -0.692913
0.149947 -0.108058 0.076075 -1.070866 -0.692913
0.154365 -0.108594 0.078103 -1.070866 -0.692913
0.158137 -0.108180 0.080132 -1.070866 -0.692913
0.162062 -0.109382 0.082160 -1.070866 -0.692913
0.165990 -0.109775 0.084189 -1.070866 -0.692913
0.169586 -0.109938 0.086218 -1.070866 -0.692913
0.173491 -0.110394 0.088246 -1.070866 -0.692913
0.177485 -0.111156 0.090275 -1.070866 -0.692913
0.181729 -0.110721 0.092304 -1.070866 -0.692913
0.185697 -0.111542 0.094332 -1.070866 -0.692913
0.190052 -0.113080 0.096361 -1.070866 -0.692913
0.194174 -0.113127 0.098390 -1.070866 -0.692913
0.198193 -0.112735 0.100418 -1.070866 -0.692913
0.202140 -0.113123 0.102447 -1.070866 -0.692913
0.206168 -0.113666 0.104476 -1.070866 -0.692913
0.209626 -0.114181 0.106504 -1.070866 -0.692913
0.213750 -0.115871 0.108533 -1.070866 -0.692913
0.218179 -0.116478 0.110562 -1.070866 -0.692913
0.222309 -0.116933 0.112590 -1.070866 -0.692913
0.226412 -0.117033 0.114619 -1.070866 -0.692913
0.229937 -0.116750 0.116648 -1.070866 -0.692913
0.233809 -0.118259 0.118676 -1.070866 -0.692913
0.237667 -0.118019 0.120705 -1.070866 -0.692913
0.241736 -0.119474 0.122734 -1.070866 -0.692913
0.245882 -0.119817 0.124762 -1.070866 -0.692913
0.249717 -0.120444 0.126791 -1.070866 -0.692913
0.253448 -0.120114 0.128819 -1.070866 -0.692913
0.257656 -0.122297 0.130848 -1.070866 -0.692913
0.262044 -0.121077 0.132877 -1.070866 -0.692913
0.266192 -0.121924 0.134905 -1.070866 -0.692913
0.270144 -0.122614 0.136934 -1.070866 -0.692913
0.274099 -0.122809 0.138963 -1.070866 -0.692913
0.277981 -0.123855 0.140991 -1.070866 -0.692913
0.281996 -0.125116 0.143020 -1.070866 -0.692913
0.286118 -0.123664 0.145049 -1.070866 -0.692913
0.289996 -0.124915 0.147077 -1.070866 -0.692913
0.293913 -0.124948 0.149106 -1.070866 -0.692913
0.297622 -0.126220 0.151135 -1.070866 -0.692913
0.301641 -0.126157 0.153163 -1.070866 -0.692913
0.305221 -0.126725 0.155192 -1.070866 -0.692913
0.309240 -0.127982 0.157221 -1.070866 -0.692913
0.313383 -0.127743 0.159249 -1.070866 -0.692913
0.317531 -0.126817 0.161278 -1.070866 -0.692913
0.321557 -0.128400 0.163307 -1.070866 -0.692913
0.325714 -0.129463 0.165335 -1.070866 -0.692913
0.329583 -0.130687 0.167364 -1.070866 -0.692913
0.333477 -0.130950 0.169393 -1.070866 -0.692913
0.337738 -0.131203 0.171421 -1.070866 -0.692913
0.342056 -0.133255 0.173450 -1.070866 -0.692913
0.346334 -0.133046 0.175479 -1.070866 -0.692913
0.350381 -0.133138 0.177507 -1.070866 -0.692913
0.354089 -0.133918 0.179536 -1.070866 -0.692913
0.358169 -0.133549 0.181564 -1.070866 -0.692913
0.362596 -0.134671 0.183593 -1.070866 -0.692913
0.366689 -0.133841 0.185622 -1.070866 -0.692913
0.370432 -0.135038 0.187650 -1.070866 -0.692913
0.374161 -0.135144 0.189679 -1.070866 -0.692913
0.378083 -0.136537 0.191708 -1.070866 -0.692913
0.381939 -0.136823 0.193736 -1.070866 -0.692913
0.386024 -0.137717 0.195765 -1.070866 -0.692913
0.390082 -0.139200 0.197794 -1.070866 -0.692913
0.393821 -0.138525 0.199822 -1.070866 -0.692913
0.397407 -0.139725 0.201851 -1.070866 -0.692913
0.400897 -0.139478 0.203880 -1.070866 -0.692913
0.404881 -0.140339 0.205908 -1.070866 -0.692913
0.408866 -0.140923 0.207937 -1.070866 -0.692913
0.412697 -0.142669 0.209966 -1.070866 -0.692913
0.416771 -0.143113 0.211994 -1.070866 -0.692913
0.419343 -0.144026 0.214023 -1.070866 -0.692913
0.000000 -nan 0.216052 -1.070866 -0.692913
0.000000 -nan 0.218080 -1.070866 -0.692913
0.000000 -nan 0.220109 -1.070866 -0.692913
0.000000 -nan 0.222138 -1.070866 -0.692913
0.000000 -nan 0.224166 -1.070866 -0.692913
0.000000 -nan 0.226195 -1.070866 -0.692913
0.000000 -nan 0.228224 -1.070866 -0.692913
0.000000 -nan 0.230252 -1.070866 -0.692913
0.000000 -nan 0.232281 -1.070866 -0.692913
0.000000 -nan 0.234309 -1.070866 -0.692913
0.000000 -nan 0.236338 -1.070866 -0.692913
0.000000 -nan 0.238367 -1.070866 -0.692913
0.000000 -nan 0.240395 -1.070866 -0.692913
0.000000 -nan 0.242424 -1.070866 -0.692913
0.000000 -nan 0.244453 -1.070866 -0.692913
0.000000 -nan 0.246481 -1.070866 -0.692913
0.000000 -nan 0.248510 -1.070866 -0.692913
0.000000 -nan 0.250539 -1.070866 -0.692913
0.000000 -nan 0.252567 -1.070866 -0.692913
0.000000 -nan 0.254596 -1.070866 -0.692913
0.000000 -nan 0.256625 -1.070866 -0.692913
0.000000 -nan 0.258653 -1.070866 -0.692913
0.000000 -nan 0.260682 -1.070866 -0.692913
0.000000 -nan 0.262711 -1.070866 -0.692913
0.000000 -nan 0.264739 -1.070866 -0.692913
0.000000 -nan 0.266768 -1.070866 -0.692913
0.000000 -nan 0.268797 -1.070866 -0.692913
0.000000 -nan 0.270825 -1.070866 -0.692913
0.000000 -nan 0.272854 -1.070866 -0.692913
0.000000 -nan 0.274883 -1.070866 -0.692913
0.000000 -nan 0.276911 -1.070866 -0.692913
0.000000 -nan 0.278940 -1.070866 -0.692913
0.000000 -nan 0.280968 -1.070866 -0.692913
0.000000 -nan 0.282997 -1.070866 -0.692913
0.000000 -nan 0.285026 -1.070866 -0.692913
0.000000 -nan 0.287054 -1.070866 -0.692913
0.000000 -nan 0.289083 -1.070866 -0.692913
0.000000 -nan 0.291112 -1.070866 -0.692913
0.000000 -nan 0.293140 -1.070866 -0.692913
0.000000 -nan 0.295169 -1.070866 -0.692913
0.000000 -nan 0.297198 -1.070866 -0.692913
0.000000 -nan 0.299226 -1.070866 -0.692913
0.000000 -nan 0.301255 -1.070866 -0.692913
0.000000 -nan 0.303284 -1.070866 -0.692913
0.000000 -nan 0.305312 -1.070866 -0.692913
0.000000 -nan 0.307341 -1.070866 -0.692913
0.000000 -nan 0.309370 -1.070866 -0.692913
0.000000 -nan 0.311398 -1.070866 -0.692913
0.000000 -nan 0.313427 -1.070866 -0.692913
0.000000 -nan 0.315456 -1.070866 -0.692913
0.000000 -nan 0.317484 -1.070866 -0.692913
0.000000 -nan 0.319513 -1.070866 -0.692913
0.000000 -nan 0.321542 -1.070866 -0.692913
0.000000 -nan 0.323570 -1.070866 -0.692913
0.000000 -nan 0.325599 -1.070866 -0.692913
0.000000 -nan 0.327628 -1.070866 -0.692913
0.000000 -nan 0.329656 -1.070866 -0.692913
0.000000 -nan 0.331685 -1.070866 -0.692913
0.000000 -nan 0.333713 -1.070866 -0.692913
0.000000 -nan 0.335742 -1.070866 -0.692913
0.000000 -nan 0.337771 -1.070866 -0.692913
0.000000 -nan 0.339799 -1.070866 -0.692913
0.000000 -nan 0.341828 -1.070866 -0.692913
0.000000 -nan 0.343857 -1.070866 -0.692913
0.000000 -nan 0.345885 -1.070866 -0.692913
0.000000 -nan 0.347914 -1.070866 -0.692913
0.000000 -nan 0.349943 -1.070866 -0.692913
0.000000 -nan 0.351971 -1.070866 -0.692913
0.000000 -nan 0.354000 -1.070866 -0.692913
0.000000 -nan 0.356029 -1.070866 -0.692913
0.000000 -nan 0.358057 -1.070866 -0.692913
0.000000 -nan 0.360086 -1.070866 -0.692913
0.000000 -nan 0.362115 -1.070866 -0.692913
0.000000 -nan 0.364143 -1.070866 -0.692913
0.000000 -nan 0.366172 -1.070866 -0.692913
0.000000 -nan 0.368201 -1.070866 -0.692913
0.000000 -nan 0.370229 -1.070866 -0.692913
0.000000 -nan 0.372258 -1.070866 -0.692913
0.000000 -nan 0.374287 -1.070866 -0.692913
0.000000 -nan 0.376315 -1.070866 -0.692913
0.000000 -nan 0.378344 -1.070866 -0.692913
0.000000 -nan 0.380372 -1.070866 -0.692913
0.000000 -nan 0.382401 -1.070866 -0.692913
0.000000 -nan 0.384430 -1.070866 -0.692913
0.000000 -nan 0.386458 -1.070866 -0.692913
0.000000 -nan 0.388487 -1.070866 -0.692913
0.000000 -nan 0.390516 -1.070866 -0.692913
0.000000 -nan 0.392544 -1.070866 -0.692913
0.000000 -nan 0.394573 -1.070866 -0.692913
0.000000 -nan 0.396602 -1.070866 -0.692913
0.000000 -nan 0.398630 -1.070866 -0.692913
0.000000 -nan 0.400659 -1.070866 -0.692913
0.000000 -nan 0.402688 -1.070866 -0.692913
0.000000 -nan 0.404716 -1.070866 -0.692913
0.000000 -nan 0.406745 -1.070866 -0.692913
0.000000 -nan 0.408774 -1.070866 -0.692913
0.000000 -nan 0.410802 -1.070866 -0.692913
0.000000 -nan 0.412831 -1.070866 -0.692913
0.000000 -nan 0.414860 -1.070866 -0.692913
0.000000 -nan 0.416888 -1.070866 -0.692913
0.000000 -nan 0.418917 -1.070866 -0.692913
0.000000 -nan 0.420946 -1.070866 -0.692913
0.000000 -nan 0.422974 -1.070866 -0.692913
0.000000 -nan 0.425003 -1.070866 -0.692913
0.000000 -nan 0.427032 -1.070866 -0.692913
0.000000 -nan 0.429060 -1.070866 -0.692913
0.000000 -nan 0.431089 -1.070866 -0.692913
0.000000 -nan 0.433117 -1.070866 -0.692913
0.000000 -nan 0.435146 -1.070866 -0.692913
0.000000 -nan 0.437175 -1.070866 -0.692913
0.000000 -nan 0.439203 -1.070866 -0.692913
0.000000 -nan 0.441232 -1.070866 -0.692913
0.000000 -nan 0.443261 -1.070866 -0.692913
0.000000 -nan 0.445289 -1.070866 -0.692913
0.000000 -nan 0.447318 -1.070866 -0.692913
0.000000 -nan 0.449347 -1.070866 -0.692913
0.000000 -nan 0.451375 -1.070866 -0.692913
0.000000 -nan 0.453404 -1.070866 -0.692913
0.000000 -nan 0.455433 -1.070866 -0.692913
0.000000 -nan 0.457461 -1.070866 -0.692913
0.000000 -nan 0.459490 -1.070866 -0.692913
0.000000 -nan 0.461519 -1.070866 -0.692913
0.000000 -nan 0.463547 -1.070866 -0.692913
0.000000 -nan 0.465576 -1.070866 -0.692913
0.000000 -nan 0.467605 -1.070866 -0.692913
0.000000 -nan 0.469633 -1.070866 -0.692913
0.000000 -nan 0.471662 -1.070866 -0.692913
0.000000 -nan 0.473691 -1.070866 -0.692913
0.000000 -nan 0.475719 -1.070866 -0.692913
0.000000 -nan 0.477748 -1.070866 -0.692913
0.000000 -nan 0.479777 -1.070866 -0.692913
0.000000 -nan 0.481805 -1.070866 -0.692913
0.000000 -nan 0.483834 -1.070866 -0.692913
0.000000 -nan 0.485862 -1.070866 -0.692913
0.000000 -nan 0.487891 -1.070866 -0.692913
0.000000 -nan 0.489920 -1.070866 -0.692913
0.000000 -nan 0.491948 -1.070866 -0.692913
0.000000 -nan 0.493977 -1.070866 -0.692913
0.000000 -nan 0.496006 -1.070866 -0.692913
0.000000 -nan 0.498034 -1.070866 -0.692913
0.000000 -nan 0.500063 -1.070866 -0.692913
0.000000 -nan 0.502092 -1.070866 -0.692913
0.000000 -nan 0.504120 -1.070866 -0.692913
0.000000 -nan 0.506149 -1.070866 -0.692913
