SoC E[V] Tiempo logChi logEle
0.002810 0.006263 0.002172 -0.456693 -1.023622
0.006385 0.006214 0.006516 -0.456693 -1.023622
0.010460 0.006125 0.010861 -0.456693 -1.023622
0.014387 0.006075 0.015205 -0.456693 -1.023622
0.018212 0.006022 0.019549 -0.456693 -1.023622
0.022108 0.005979 0.023893 -0.456693 -1.023622
0.025890 0.005959 0.028238 -0.456693 -1.023622
0.029688 0.005926 0.032582 -0.456693 -1.023622
0.033947 0.005871 0.036926 -0.456693 -1.023622
0.038145 0.005877 0.041271 -0.456693 -1.023622
0.042019 0.005888 0.045615 -0.456693 -1.023622
0.046135 0.005855 0.049959 -0.456693 -1.023622
0.049932 0.005822 0.054303 -0.456693 -1.023622
0.053620 0.005837 0.058648 -0.456693 -1.023622
0.057810 0.005786 0.062992 -0.456693 -1.023622
0.062182 0.005758 0.067336 -0.456693 -1.023622
0.065785 0.005659 0.071680 -0.456693 -1.023622
0.069660 0.005751 0.076025 -0.456693 -1.023622
0.073505 0.005712 0.080369 -0.456693 -1.023622
0.077646 0.005664 0.084713 -0.456693 -1.023622
0.081397 0.005684 0.089057 -0.456693 -1.023622
0.085196 0.005692 0.093402 -0.456693 -1.023622
0.089100 0.005707 0.097746 -0.456693 -1.023622
0.093053 0.005707 0.102090 -0.456693 -1.023622
0.096922 0.005711 0.106435 -0.456693 -1.023622
0.100709 0.005750 0.110779 -0.456693 -1.023622
0.104498 0.005619 0.115123 -0.456693 -1.023622
0.108284 0.005637 0.119467 -0.456693 -1.023622
0.112468 0.005655 0.123812 -0.456693 -1.023622
0.116708 0.005647 0.128156 -0.456693 -1.023622
0.120239 0.005592 0.132500 -0.456693 -1.023622
0.124021 0.005680 0.136844 -0.456693 -1.023622
0.127983 0.005618 0.141189 -0.456693 -1.023622
0.131978 0.005586 0.145533 -0.456693 -1.023622
0.136097 0.005585 0.149877 -0.456693 -1.023622
0.140225 0.005676 0.154221 -0.456693 -1.023622
0.144058 0.005603 0.158566 -0.456693 -1.023622
0.148019 0.005556 0.162910 -0.456693 -1.023622
0.151974 0.005599 0.167254 -0.456693 -1.023622
0.156092 0.005640 0.171599 -0.456693 -1.023622
0.160357 0.005708 0.175943 -0.456693 -1.023622
0.164133 0.005659 0.180287 -0.456693 -1.023622
0.168101 0.005657 0.184631 -0.456693 -1.023622
0.171896 0.005568 0.188976 -0.456693 -1.023622
0.176355 0.005626 0.193320 -0.456693 -1.023622
0.180213 0.005663 0.197664 -0.456693 -1.023622
0.184152 0.005657 0.202008 -0.456693 -1.023622
0.187827 0.005692 0.206353 -0.456693 -1.023622
0.191490 0.005594 0.210697 -0.456693 -1.023622
0.194991 0.005676 0.215041 -0.456693 -1.023622
0.198965 0.005606 0.219385 -0.456693 -1.023622
0.203358 0.005673 0.223730 -0.456693 -1.023622
0.207713 0.005673 0.228074 -0.456693 -1.023622
0.212063 0.005647 0.232418 -0.456693 -1.023622
0.216314 0.005630 0.236763 -0.456693 -1.023622
0.220567 0.005715 0.241107 -0.456693 -1.023622
0.224442 0.005621 0.245451 -0.456693 -1.023622
0.228037 0.005575 0.249795 -0.456693 -1.023622
0.231884 0.005642 0.254140 -0.456693 -1.023622
0.235756 0.005661 0.258484 -0.456693 -1.023622
0.239433 0.005684 0.262828 -0.456693 -1.023622
0.243472 0.005679 0.267172 -0.456693 -1.023622
0.247581 0.005724 0.271517 -0.456693 -1.023622
0.251606 0.005654 0.275861 -0.456693 -1.023622
0.255467 0.005702 0.280205 -0.456693 -1.023622
0.259783 0.005730 0.284549 -0.456693 -1.023622
0.264061 0.005602 0.288894 -0.456693 -1.023622
0.267988 0.005677 0.293238 -0.456693 -1.023622
0.272190 0.005651 0.297582 -0.456693 -1.023622
0.276326 0.005637 0.301927 -0.456693 -1.023622
0.280053 0.005644 0.306271 -0.456693 -1.023622
0.283446 0.005744 0.310615 -0.456693 -1.023622
0.287648 0.005541 0.314959 -0.456693 -1.023622
0.292043 0.005687 0.319304 -0.456693 -1.023622
0.296160 0.005467 0.323648 -0.456693 -1.023622
0.300096 0.005689 0.327992 -0.456693 -1.023622
0.304079 0.005582 0.332336 -0.456693 -1.023622
0.308127 0.005580 0.336681 -0.456693 -1.023622
0.312189 0.005534 0.341025 -0.456693 -1.023622
0.315859 0.005616 0.345369 -0.456693 -1.023622
0.319688 0.005555 0.349713 -0.456693 -1.023622
0.323892 0.005398 0.354058 -0.456693 -1.023622
0.328023 0.005335 0.358402 -0.456693 -1.023622
0.332272 0.005435 0.362746 -0.456693 -1.023622
0.336800 0.005649 0.367091 -0.456693 -1.023622
0.341241 0.005425 0.371435 -0.456693 -1.023622
0.345686 0.005416 0.375779 -0.456693 -1.023622
0.349825 0.005252 0.380123 -0.456693 -1.023622
0.353867 0.005367 0.384468 -0.456693 -1.023622
0.358176 0.005202 0.388812 -0.456693 -1.023622
0.361428 0.005610 0.393156 -0.456693 -1.023622
0.365140 0.005282 0.397500 -0.456693 -1.023622
0.369108 0.005247 0.401845 -0.456693 -1.023622
0.373204 0.005053 0.406189 -0.456693 -1.023622
0.376767 0.005515 0.410533 -0.456693 -1.023622
0.380786 0.005257 0.414877 -0.456693 -1.023622
0.384573 0.005186 0.419222 -0.456693 -1.023622
0.388628 0.005084 0.423566 -0.456693 -1.023622
0.392817 0.004974 0.427910 -0.456693 -1.023622
0.397019 0.005050 0.432255 -0.456693 -1.023622
0.400891 0.004966 0.436599 -0.456693 -1.023622
0.405190 0.005101 0.440943 -0.456693 -1.023622
0.409376 0.005253 0.445287 -0.456693 -1.023622
0.413612 0.005446 0.449632 -0.456693 -1.023622
0.417683 0.005250 0.453976 -0.456693 -1.023622
0.421724 0.005064 0.458320 -0.456693 -1.023622
0.425797 0.005146 0.462664 -0.456693 -1.023622
0.429316 0.005173 0.467009 -0.456693 -1.023622
0.433265 0.005283 0.471353 -0.456693 -1.023622
0.437453 0.004905 0.475697 -0.456693 -1.023622
0.441206 0.004941 0.480042 -0.456693 -1.023622
0.444966 0.004714 0.484386 -0.456693 -1.023622
0.449687 0.004750 0.488730 -0.456693 -1.023622
0.453591 0.004933 0.493074 -0.456693 -1.023622
0.457600 0.004751 0.497419 -0.456693 -1.023622
0.461439 0.004963 0.501763 -0.456693 -1.023622
0.465121 0.004397 0.506107 -0.456693 -1.023622
0.468978 0.004365 0.510451 -0.456693 -1.023622
0.472920 0.004595 0.514796 -0.456693 -1.023622
0.476637 0.004103 0.519140 -0.456693 -1.023622
0.480703 0.004467 0.523484 -0.456693 -1.023622
0.484613 0.004113 0.527828 -0.456693 -1.023622
0.488668 0.004294 0.532173 -0.456693 -1.023622
0.492464 0.004661 0.536517 -0.456693 -1.023622
0.496202 0.004263 0.540861 -0.456693 -1.023622
0.499947 0.004712 0.545205 -0.456693 -1.023622
0.503611 0.004579 0.549550 -0.456693 -1.023622
0.507666 0.004292 0.553894 -0.456693 -1.023622
0.511586 0.004469 0.558238 -0.456693 -1.023622
0.515318 0.004951 0.562583 -0.456693 -1.023622
0.519353 0.003910 0.566927 -0.456693 -1.023622
0.522631 0.004392 0.571271 -0.456693 -1.023622
0.526050 0.003763 0.575615 -0.456693 -1.023622
0.530393 0.003981 0.579960 -0.456693 -1.023622
0.534205 0.004081 0.584304 -0.456693 -1.023622
0.538063 0.003839 0.588648 -0.456693 -1.023622
0.542093 0.003897 0.592992 -0.456693 -1.023622
0.546207 0.003861 0.597337 -0.456693 -1.023622
0.550377 0.003606 0.601681 -0.456693 -1.023622
0.553674 0.003460 0.606025 -0.456693 -1.023622
0.557884 0.003460 0.610370 -0.456693 -1.023622
0.561533 0.003499 0.614714 -0.456693 -1.023622
0.565570 0.003254 0.619058 -0.456693 -1.023622
0.569432 0.003383 0.623402 -0.456693 -1.023622
0.572853 0.003761 0.627747 -0.456693 -1.023622
0.576714 0.003074 0.632091 -0.456693 -1.023622
0.580769 0.003582 0.636435 -0.456693 -1.023622
0.584783 0.003477 0.640779 -0.456693 -1.023622
0.588937 0.003093 0.645124 -0.456693 -1.023622
0.593245 0.002773 0.649468 -0.456693 -1.023622
