SoC E[V] Tiempo logChi logEle
0.004194 0.062387 0.000221 0.866142 -0.031496
0.008672 0.056918 0.000664 0.866142 -0.031496
0.012652 0.053280 0.001106 0.866142 -0.031496
0.016703 0.052833 0.001548 0.866142 -0.031496
0.020348 0.050878 0.001991 0.866142 -0.031496
0.024367 0.050092 0.002433 0.866142 -0.031496
0.027918 0.049575 0.002875 0.866142 -0.031496
0.031627 0.047571 0.003318 0.866142 -0.031496
0.035746 0.046480 0.003760 0.866142 -0.031496
0.039890 0.046428 0.004203 0.866142 -0.031496
0.043108 0.046469 0.004645 0.866142 -0.031496
0.046899 0.045830 0.005087 0.866142 -0.031496
0.051192 0.044673 0.005530 0.866142 -0.031496
0.054381 0.044636 0.005972 0.866142 -0.031496
0.057410 0.044495 0.006414 0.866142 -0.031496
0.060202 0.045270 0.006857 0.866142 -0.031496
0.063120 0.044890 0.007299 0.866142 -0.031496
0.067237 0.044147 0.007742 0.866142 -0.031496
0.071833 0.042343 0.008184 0.866142 -0.031496
0.076652 0.042629 0.008626 0.866142 -0.031496
0.080682 0.042881 0.009069 0.866142 -0.031496
0.085441 0.041827 0.009511 0.866142 -0.031496
0.090728 0.040317 0.009953 0.866142 -0.031496
0.095936 0.041059 0.010396 0.866142 -0.031496
0.100447 0.040724 0.010838 0.866142 -0.031496
0.104283 0.041382 0.011281 0.866142 -0.031496
0.108243 0.039535 0.011723 0.866142 -0.031496
0.111532 0.040067 0.012165 0.866142 -0.031496
0.114616 0.041361 0.012608 0.866142 -0.031496
0.117140 0.041266 0.013050 0.866142 -0.031496
0.120678 0.040056 0.013492 0.866142 -0.031496
0.124136 0.039048 0.013935 0.866142 -0.031496
0.128314 0.038816 0.014377 0.866142 -0.031496
0.132933 0.037470 0.014820 0.866142 -0.031496
0.135809 0.038757 0.015262 0.866142 -0.031496
0.139315 0.038028 0.015704 0.866142 -0.031496
0.143795 0.037662 0.016147 0.866142 -0.031496
0.147270 0.038003 0.016589 0.866142 -0.031496
0.150898 0.038082 0.017031 0.866142 -0.031496
0.155050 0.036615 0.017474 0.866142 -0.031496
0.158767 0.036192 0.017916 0.866142 -0.031496
0.162804 0.035608 0.018359 0.866142 -0.031496
0.167072 0.035096 0.018801 0.866142 -0.031496
0.170192 0.036114 0.019243 0.866142 -0.031496
0.174266 0.035548 0.019686 0.866142 -0.031496
0.178320 0.035087 0.020128 0.866142 -0.031496
0.182638 0.034326 0.020570 0.866142 -0.031496
0.186694 0.033902 0.021013 0.866142 -0.031496
0.192085 0.031290 0.021455 0.866142 -0.031496
0.196858 0.030741 0.021898 0.866142 -0.031496
0.201228 0.030564 0.022340 0.866142 -0.031496
0.204945 0.031387 0.022782 0.866142 -0.031496
0.208919 0.030264 0.023225 0.866142 -0.031496
0.213399 0.029656 0.023667 0.866142 -0.031496
0.217701 0.029137 0.024109 0.866142 -0.031496
0.222195 0.029354 0.024552 0.866142 -0.031496
0.226314 0.029034 0.024994 0.866142 -0.031496
0.230846 0.027872 0.025437 0.866142 -0.031496
0.234762 0.027562 0.025879 0.866142 -0.031496
0.238369 0.030398 0.026321 0.866142 -0.031496
0.241252 0.030076 0.026764 0.866142 -0.031496
0.244836 0.027252 0.027206 0.866142 -0.031496
0.248762 0.026692 0.027648 0.866142 -0.031496
0.253004 0.024254 0.028091 0.866142 -0.031496
0.257700 0.021870 0.028533 0.866142 -0.031496
0.263153 0.016480 0.028976 0.866142 -0.031496
0.267920 0.016077 0.029418 0.866142 -0.031496
0.271824 0.017703 0.029860 0.866142 -0.031496
0.276011 0.019889 0.030303 0.866142 -0.031496
0.280323 0.016412 0.030745 0.866142 -0.031496
0.283840 0.018093 0.031187 0.866142 -0.031496
0.287268 0.018364 0.031630 0.866142 -0.031496
0.291331 0.014314 0.032072 0.866142 -0.031496
0.295322 0.013956 0.032515 0.866142 -0.031496
0.299685 0.008401 0.032957 0.866142 -0.031496
0.304469 0.004695 0.033399 0.866142 -0.031496
0.309053 0.004966 0.033842 0.866142 -0.031496
0.313136 0.005660 0.034284 0.866142 -0.031496
