SoC E[V] Tiempo logChi logEle
0.005979 0.083094 0.000416 0.346457 -1.259843
0.009909 0.082819 0.001247 0.346457 -1.259843
0.013724 0.078510 0.002079 0.346457 -1.259843
0.017862 0.075184 0.002910 0.346457 -1.259843
0.021471 0.075922 0.003742 0.346457 -1.259843
0.024771 0.075863 0.004574 0.346457 -1.259843
0.028270 0.071927 0.005405 0.346457 -1.259843
0.032517 0.070790 0.006237 0.346457 -1.259843
0.035917 0.069153 0.007068 0.346457 -1.259843
0.040431 0.068128 0.007900 0.346457 -1.259843
0.044503 0.066636 0.008731 0.346457 -1.259843
0.047728 0.066076 0.009563 0.346457 -1.259843
0.051820 0.064599 0.010395 0.346457 -1.259843
0.056573 0.061319 0.011226 0.346457 -1.259843
0.060382 0.062503 0.012058 0.346457 -1.259843
0.064066 0.062020 0.012889 0.346457 -1.259843
0.068036 0.061813 0.013721 0.346457 -1.259843
0.072019 0.061289 0.014552 0.346457 -1.259843
0.075183 0.059777 0.015384 0.346457 -1.259843
0.079107 0.059304 0.016215 0.346457 -1.259843
0.082904 0.059059 0.017047 0.346457 -1.259843
0.087123 0.058217 0.017879 0.346457 -1.259843
0.090351 0.058993 0.018710 0.346457 -1.259843
0.094904 0.056996 0.019542 0.346457 -1.259843
0.098532 0.057583 0.020373 0.346457 -1.259843
0.102825 0.056517 0.021205 0.346457 -1.259843
0.106602 0.056367 0.022036 0.346457 -1.259843
0.111219 0.054762 0.022868 0.346457 -1.259843
0.115665 0.054646 0.023700 0.346457 -1.259843
0.119373 0.053756 0.024531 0.346457 -1.259843
0.123904 0.054122 0.025363 0.346457 -1.259843
0.128021 0.053353 0.026194 0.346457 -1.259843
0.133194 0.053913 0.027026 0.346457 -1.259843
0.137147 0.053702 0.027857 0.346457 -1.259843
0.142280 0.052909 0.028689 0.346457 -1.259843
0.147373 0.052599 0.029520 0.346457 -1.259843
0.152365 0.051788 0.030352 0.346457 -1.259843
0.157039 0.052075 0.031184 0.346457 -1.259843
0.160509 0.051703 0.032015 0.346457 -1.259843
0.163785 0.051573 0.032847 0.346457 -1.259843
0.166748 0.052090 0.033678 0.346457 -1.259843
0.169490 0.051994 0.034510 0.346457 -1.259843
0.173716 0.050894 0.035341 0.346457 -1.259843
0.178762 0.050526 0.036173 0.346457 -1.259843
0.182975 0.050126 0.037004 0.346457 -1.259843
0.186102 0.049901 0.037836 0.346457 -1.259843
0.189197 0.051148 0.038668 0.346457 -1.259843
0.193901 0.050170 0.039499 0.346457 -1.259843
0.197403 0.050506 0.040331 0.346457 -1.259843
0.200754 0.050717 0.041162 0.346457 -1.259843
0.204148 0.050541 0.041994 0.346457 -1.259843
0.209317 0.049286 0.042825 0.346457 -1.259843
0.214222 0.049762 0.043657 0.346457 -1.259843
0.218207 0.049804 0.044489 0.346457 -1.259843
0.221968 0.048923 0.045320 0.346457 -1.259843
0.225777 0.049103 0.046152 0.346457 -1.259843
0.228850 0.049602 0.046983 0.346457 -1.259843
0.232833 0.049631 0.047815 0.346457 -1.259843
0.237447 0.049046 0.048646 0.346457 -1.259843
0.242353 0.048392 0.049478 0.346457 -1.259843
0.246542 0.048680 0.050309 0.346457 -1.259843
0.250520 0.049059 0.051141 0.346457 -1.259843
0.254727 0.048072 0.051973 0.346457 -1.259843
0.258958 0.047998 0.052804 0.346457 -1.259843
0.262142 0.047510 0.053636 0.346457 -1.259843
0.265389 0.047563 0.054467 0.346457 -1.259843
0.269479 0.048482 0.055299 0.346457 -1.259843
0.273781 0.048163 0.056130 0.346457 -1.259843
0.277648 0.047817 0.056962 0.346457 -1.259843
0.282713 0.047177 0.057794 0.346457 -1.259843
0.287376 0.047579 0.058625 0.346457 -1.259843
0.291075 0.047506 0.059457 0.346457 -1.259843
0.295349 0.047166 0.060288 0.346457 -1.259843
0.300194 0.047440 0.061120 0.346457 -1.259843
0.305465 0.046645 0.061951 0.346457 -1.259843
0.309586 0.046756 0.062783 0.346457 -1.259843
0.312604 0.047183 0.063614 0.346457 -1.259843
0.315966 0.046898 0.064446 0.346457 -1.259843
0.318210 0.046893 0.065278 0.346457 -1.259843
0.321252 0.045918 0.066109 0.346457 -1.259843
0.323553 0.046337 0.066941 0.346457 -1.259843
0.327096 0.046214 0.067772 0.346457 -1.259843
0.330290 0.045963 0.068604 0.346457 -1.259843
0.334315 0.046001 0.069435 0.346457 -1.259843
0.338212 0.045959 0.070267 0.346457 -1.259843
0.342630 0.046466 0.071099 0.346457 -1.259843
0.346825 0.045724 0.071930 0.346457 -1.259843
0.350395 0.045700 0.072762 0.346457 -1.259843
0.353432 0.046531 0.073593 0.346457 -1.259843
0.356472 0.046533 0.074425 0.346457 -1.259843
0.360721 0.045834 0.075256 0.346457 -1.259843
0.366349 0.045415 0.076088 0.346457 -1.259843
0.371312 0.046156 0.076919 0.346457 -1.259843
0.376121 0.045544 0.077751 0.346457 -1.259843
0.379728 0.045513 0.078583 0.346457 -1.259843
0.384121 0.045981 0.079414 0.346457 -1.259843
0.386937 0.045667 0.080246 0.346457 -1.259843
0.390084 0.045392 0.081077 0.346457 -1.259843
0.393567 0.045617 0.081909 0.346457 -1.259843
0.397745 0.044964 0.082740 0.346457 -1.259843
0.402231 0.044829 0.083572 0.346457 -1.259843
0.405810 0.044958 0.084404 0.346457 -1.259843
0.409369 0.045071 0.085235 0.346457 -1.259843
0.412217 0.044326 0.086067 0.346457 -1.259843
0.415973 0.044442 0.086898 0.346457 -1.259843
0.419386 0.044013 0.087730 0.346457 -1.259843
0.423686 0.044751 0.088561 0.346457 -1.259843
0.427286 0.044555 0.089393 0.346457 -1.259843
0.431162 0.044501 0.090224 0.346457 -1.259843
0.435783 0.044027 0.091056 0.346457 -1.259843
0.440013 0.043927 0.091888 0.346457 -1.259843
0.443463 0.045041 0.092719 0.346457 -1.259843
0.447313 0.045028 0.093551 0.346457 -1.259843
0.450003 0.044464 0.094382 0.346457 -1.259843
0.454543 0.044337 0.095214 0.346457 -1.259843
0.456715 0.044578 0.096045 0.346457 -1.259843
0.459593 0.043939 0.096877 0.346457 -1.259843
0.462108 0.043791 0.097708 0.346457 -1.259843
0.465963 0.043903 0.098540 0.346457 -1.259843
0.468784 0.044085 0.099372 0.346457 -1.259843
0.472862 0.043809 0.100203 0.346457 -1.259843
0.477305 0.043413 0.101035 0.346457 -1.259843
0.481329 0.044132 0.101866 0.346457 -1.259843
0.485704 0.043896 0.102698 0.346457 -1.259843
0.489713 0.043767 0.103529 0.346457 -1.259843
0.493875 0.043814 0.104361 0.346457 -1.259843
0.498770 0.043212 0.105193 0.346457 -1.259843
0.502753 0.043664 0.106024 0.346457 -1.259843
0.506589 0.043486 0.106856 0.346457 -1.259843
0.509158 0.043639 0.107687 0.346457 -1.259843
0.513003 0.043353 0.108519 0.346457 -1.259843
0.517458 0.042874 0.109350 0.346457 -1.259843
0.521125 0.043422 0.110182 0.346457 -1.259843
0.525282 0.043195 0.111013 0.346457 -1.259843
0.530002 0.043097 0.111845 0.346457 -1.259843
0.533895 0.042340 0.112677 0.346457 -1.259843
0.537915 0.042345 0.113508 0.346457 -1.259843
0.541929 0.042128 0.114340 0.346457 -1.259843
0.546628 0.042010 0.115171 0.346457 -1.259843
0.550463 0.041348 0.116003 0.346457 -1.259843
0.554640 0.041909 0.116834 0.346457 -1.259843
