SoC E[V] Tiempo logChi logEle
0.001986 -0.065910 0.001710 -1.496063 -1.874016
0.005259 -0.065752 0.005130 -1.496063 -1.874016
0.008717 -0.065607 0.008551 -1.496063 -1.874016
0.012660 -0.065412 0.011971 -1.496063 -1.874016
0.016954 -0.065231 0.015391 -1.496063 -1.874016
0.020863 -0.065050 0.018812 -1.496063 -1.874016
0.024705 -0.064955 0.022232 -1.496063 -1.874016
0.028649 -0.064827 0.025652 -1.496063 -1.874016
0.033123 -0.064578 0.029073 -1.496063 -1.874016
0.036938 -0.064537 0.032493 -1.496063 -1.874016
0.040311 -0.064297 0.035913 -1.496063 -1.874016
0.044333 -0.064235 0.039334 -1.496063 -1.874016
0.047830 -0.064094 0.042754 -1.496063 -1.874016
0.051634 -0.063881 0.046174 -1.496063 -1.874016
0.055804 -0.063751 0.049595 -1.496063 -1.874016
0.059607 -0.063685 0.053015 -1.496063 -1.874016
0.063647 -0.063424 0.056435 -1.496063 -1.874016
0.067960 -0.063347 0.059856 -1.496063 -1.874016
0.072363 -0.063236 0.063276 -1.496063 -1.874016
0.076339 -0.063210 0.066696 -1.496063 -1.874016
0.080294 -0.063025 0.070117 -1.496063 -1.874016
0.084858 -0.063042 0.073537 -1.496063 -1.874016
0.089712 -0.062736 0.076957 -1.496063 -1.874016
0.093966 -0.062679 0.080378 -1.496063 -1.874016
0.097979 -0.062611 0.083798 -1.496063 -1.874016
0.101951 -0.062426 0.087218 -1.496063 -1.874016
0.105853 -0.062443 0.090639 -1.496063 -1.874016
0.109961 -0.062407 0.094059 -1.496063 -1.874016
0.113928 -0.062221 0.097479 -1.496063 -1.874016
0.117557 -0.062120 0.100900 -1.496063 -1.874016
0.121257 -0.062012 0.104320 -1.496063 -1.874016
0.124978 -0.062022 0.107740 -1.496063 -1.874016
0.128754 -0.061849 0.111161 -1.496063 -1.874016
0.132568 -0.061825 0.114581 -1.496063 -1.874016
0.136251 -0.061716 0.118001 -1.496063 -1.874016
0.140528 -0.061663 0.121422 -1.496063 -1.874016
0.145064 -0.061465 0.124842 -1.496063 -1.874016
0.149376 -0.061342 0.128262 -1.496063 -1.874016
0.153490 -0.061427 0.131683 -1.496063 -1.874016
0.157559 -0.061261 0.135103 -1.496063 -1.874016
0.161699 -0.061119 0.138523 -1.496063 -1.874016
0.165510 -0.060997 0.141944 -1.496063 -1.874016
0.169612 -0.061022 0.145364 -1.496063 -1.874016
0.173791 -0.060847 0.148784 -1.496063 -1.874016
0.177940 -0.060661 0.152205 -1.496063 -1.874016
0.181805 -0.060715 0.155625 -1.496063 -1.874016
0.185146 -0.060644 0.159045 -1.496063 -1.874016
0.188978 -0.060638 0.162466 -1.496063 -1.874016
0.192984 -0.060631 0.165886 -1.496063 -1.874016
0.196837 -0.060533 0.169306 -1.496063 -1.874016
0.200457 -0.060479 0.172727 -1.496063 -1.874016
0.204401 -0.060496 0.176147 -1.496063 -1.874016
0.208016 -0.060558 0.179567 -1.496063 -1.874016
0.212013 -0.060318 0.182988 -1.496063 -1.874016
0.215747 -0.060277 0.186408 -1.496063 -1.874016
0.219794 -0.060209 0.189828 -1.496063 -1.874016
0.224065 -0.060118 0.193248 -1.496063 -1.874016
0.227785 -0.060196 0.196669 -1.496063 -1.874016
0.232426 -0.060021 0.200089 -1.496063 -1.874016
0.236696 -0.060001 0.203509 -1.496063 -1.874016
0.240250 -0.060113 0.206930 -1.496063 -1.874016
0.243851 -0.059769 0.210350 -1.496063 -1.874016
0.248237 -0.059691 0.213770 -1.496063 -1.874016
0.252472 -0.059774 0.217191 -1.496063 -1.874016
0.256264 -0.059888 0.220611 -1.496063 -1.874016
0.260114 -0.059847 0.224031 -1.496063 -1.874016
0.264150 -0.059768 0.227452 -1.496063 -1.874016
0.268320 -0.059750 0.230872 -1.496063 -1.874016
0.272522 -0.059452 0.234292 -1.496063 -1.874016
0.276937 -0.059605 0.237713 -1.496063 -1.874016
0.281039 -0.059663 0.241133 -1.496063 -1.874016
0.284747 -0.059542 0.244553 -1.496063 -1.874016
0.288582 -0.059555 0.247974 -1.496063 -1.874016
0.292473 -0.059377 0.251394 -1.496063 -1.874016
0.297010 -0.059378 0.254814 -1.496063 -1.874016
0.300996 -0.059294 0.258235 -1.496063 -1.874016
0.305194 -0.059254 0.261655 -1.496063 -1.874016
0.309171 -0.059179 0.265075 -1.496063 -1.874016
0.313163 -0.059186 0.268496 -1.496063 -1.874016
0.316869 -0.059136 0.271916 -1.496063 -1.874016
0.320568 -0.059180 0.275336 -1.496063 -1.874016
0.324432 -0.059080 0.278757 -1.496063 -1.874016
0.327930 -0.059185 0.282177 -1.496063 -1.874016
0.331727 -0.059025 0.285597 -1.496063 -1.874016
0.335854 -0.059053 0.289018 -1.496063 -1.874016
