SoC E[V] Tiempo logChi logEle
0.004875 0.107923 0.001710 0.346457 -1.874016
0.008268 0.103484 0.005130 0.346457 -1.874016
0.012099 0.098205 0.008551 0.346457 -1.874016
0.015538 0.094000 0.011971 0.346457 -1.874016
0.018254 0.093078 0.015391 0.346457 -1.874016
0.022812 0.087151 0.018812 0.346457 -1.874016
0.026916 0.085628 0.022232 0.346457 -1.874016
0.031853 0.082676 0.025652 0.346457 -1.874016
0.034988 0.082266 0.029073 0.346457 -1.874016
0.037576 0.079099 0.032493 0.346457 -1.874016
0.040450 0.078842 0.035913 0.346457 -1.874016
0.044602 0.076366 0.039334 0.346457 -1.874016
0.049871 0.073816 0.042754 0.346457 -1.874016
0.054050 0.072832 0.046174 0.346457 -1.874016
0.059555 0.072027 0.049595 0.346457 -1.874016
0.062837 0.070946 0.053015 0.346457 -1.874016
0.066900 0.069929 0.056435 0.346457 -1.874016
0.070567 0.069522 0.059856 0.346457 -1.874016
0.075298 0.067939 0.063276 0.346457 -1.874016
0.078374 0.067932 0.066696 0.346457 -1.874016
0.080869 0.067368 0.070117 0.346457 -1.874016
0.085414 0.065695 0.073537 0.346457 -1.874016
0.089104 0.064953 0.076957 0.346457 -1.874016
0.093943 0.064729 0.080378 0.346457 -1.874016
0.098698 0.064293 0.083798 0.346457 -1.874016
0.103626 0.062763 0.087218 0.346457 -1.874016
0.107942 0.062707 0.090639 0.346457 -1.874016
0.112123 0.063426 0.094059 0.346457 -1.874016
0.116092 0.061846 0.097479 0.346457 -1.874016
0.120015 0.062091 0.100900 0.346457 -1.874016
0.123719 0.061674 0.104320 0.346457 -1.874016
0.128115 0.060586 0.107740 0.346457 -1.874016
0.130979 0.059780 0.111161 0.346457 -1.874016
0.134691 0.058938 0.114581 0.346457 -1.874016
0.138938 0.059274 0.118001 0.346457 -1.874016
0.141217 0.059582 0.121422 0.346457 -1.874016
0.144179 0.059437 0.124842 0.346457 -1.874016
0.146695 0.059218 0.128262 0.346457 -1.874016
0.150713 0.058537 0.131683 0.346457 -1.874016
0.155804 0.058460 0.135103 0.346457 -1.874016
0.161867 0.058012 0.138523 0.346457 -1.874016
0.165814 0.057616 0.141944 0.346457 -1.874016
0.169296 0.057001 0.145364 0.346457 -1.874016
0.174110 0.056383 0.148784 0.346457 -1.874016
0.177512 0.056560 0.152205 0.346457 -1.874016
0.182200 0.056231 0.155625 0.346457 -1.874016
0.183998 0.056053 0.159045 0.346457 -1.874016
0.186903 0.055637 0.162466 0.346457 -1.874016
0.192123 0.055642 0.165886 0.346457 -1.874016
0.197453 0.055299 0.169306 0.346457 -1.874016
0.202465 0.054799 0.172727 0.346457 -1.874016
0.205365 0.054677 0.176147 0.346457 -1.874016
0.207751 0.054764 0.179567 0.346457 -1.874016
0.212038 0.053925 0.182988 0.346457 -1.874016
0.215125 0.054460 0.186408 0.346457 -1.874016
0.219899 0.053925 0.189828 0.346457 -1.874016
0.225614 0.054097 0.193248 0.346457 -1.874016
0.228955 0.053091 0.196669 0.346457 -1.874016
0.231460 0.053891 0.200089 0.346457 -1.874016
0.234787 0.053387 0.203509 0.346457 -1.874016
0.238916 0.053720 0.206930 0.346457 -1.874016
0.243757 0.052966 0.210350 0.346457 -1.874016
0.249794 0.052788 0.213770 0.346457 -1.874016
