SoC E[V] Tiempo logChi logEle
0.000016 -0.208584 0.000082 -1.496063 0.535433
0.000000 -nan 0.000245 -1.496063 0.535433
0.000000 -nan 0.000408 -1.496063 0.535433
0.000000 -nan 0.000571 -1.496063 0.535433
0.000000 -nan 0.000734 -1.496063 0.535433
0.000000 -nan 0.000898 -1.496063 0.535433
0.000000 -nan 0.001061 -1.496063 0.535433
0.000000 -nan 0.001224 -1.496063 0.535433
0.000000 -nan 0.001387 -1.496063 0.535433
0.000000 -nan 0.001551 -1.496063 0.535433
0.000000 -nan 0.001714 -1.496063 0.535433
0.000000 -nan 0.001877 -1.496063 0.535433
0.000000 -nan 0.002040 -1.496063 0.535433
0.000000 -nan 0.002203 -1.496063 0.535433
0.000000 -nan 0.002367 -1.496063 0.535433
0.000000 -nan 0.002530 -1.496063 0.535433
0.000000 -nan 0.002693 -1.496063 0.535433
0.000000 -nan 0.002856 -1.496063 0.535433
0.000000 -nan 0.003019 -1.496063 0.535433
0.000000 -nan 0.003183 -1.496063 0.535433
0.000000 -nan 0.003346 -1.496063 0.535433
0.000000 -nan 0.003509 -1.496063 0.535433
0.000000 -nan 0.003672 -1.496063 0.535433
0.000000 -nan 0.003836 -1.496063 0.535433
0.000000 -nan 0.003999 -1.496063 0.535433
0.000000 -nan 0.004162 -1.496063 0.535433
0.000000 -nan 0.004325 -1.496063 0.535433
0.000000 -nan 0.004488 -1.496063 0.535433
0.000000 -nan 0.004652 -1.496063 0.535433
0.000000 -nan 0.004815 -1.496063 0.535433
0.000000 -nan 0.004978 -1.496063 0.535433
0.000000 -nan 0.005141 -1.496063 0.535433
0.000000 -nan 0.005304 -1.496063 0.535433
0.000000 -nan 0.005468 -1.496063 0.535433
0.000000 -nan 0.005631 -1.496063 0.535433
0.000000 -nan 0.005794 -1.496063 0.535433
0.000000 -nan 0.005957 -1.496063 0.535433
0.000000 -nan 0.006120 -1.496063 0.535433
0.000000 -nan 0.006284 -1.496063 0.535433
0.000000 -nan 0.006447 -1.496063 0.535433
0.000000 -nan 0.006610 -1.496063 0.535433
0.000000 -nan 0.006773 -1.496063 0.535433
0.000000 -nan 0.006937 -1.496063 0.535433
0.000000 -nan 0.007100 -1.496063 0.535433
0.000000 -nan 0.007263 -1.496063 0.535433
0.000000 -nan 0.007426 -1.496063 0.535433
0.000000 -nan 0.007589 -1.496063 0.535433
0.000000 -nan 0.007753 -1.496063 0.535433
0.000000 -nan 0.007916 -1.496063 0.535433
0.000000 -nan 0.008079 -1.496063 0.535433
0.000000 -nan 0.008242 -1.496063 0.535433
0.000000 -nan 0.008405 -1.496063 0.535433
0.000000 -nan 0.008569 -1.496063 0.535433
0.000000 -nan 0.008732 -1.496063 0.535433
0.000000 -nan 0.008895 -1.496063 0.535433
0.000000 -nan 0.009058 -1.496063 0.535433
0.000000 -nan 0.009222 -1.496063 0.535433
0.000000 -nan 0.009385 -1.496063 0.535433
0.000000 -nan 0.009548 -1.496063 0.535433
0.000000 -nan 0.009711 -1.496063 0.535433
0.000000 -nan 0.009874 -1.496063 0.535433
0.000000 -nan 0.010038 -1.496063 0.535433
0.000000 -nan 0.010201 -1.496063 0.535433
