SoC E[V] Tiempo logChi logEle
0.001784 -0.029617 0.000416 -0.881890 -1.259843
0.005358 -0.029339 0.001247 -0.881890 -1.259843
0.009073 -0.029200 0.002079 -0.881890 -1.259843
0.012758 -0.029072 0.002910 -0.881890 -1.259843
0.016476 -0.028933 0.003742 -0.881890 -1.259843
0.020494 -0.028763 0.004574 -0.881890 -1.259843
0.024451 -0.028695 0.005405 -0.881890 -1.259843
0.028369 -0.028504 0.006237 -0.881890 -1.259843
0.032922 -0.028392 0.007068 -0.881890 -1.259843
0.037016 -0.028317 0.007900 -0.881890 -1.259843
0.040749 -0.028203 0.008731 -0.881890 -1.259843
0.044525 -0.028082 0.009563 -0.881890 -1.259843
0.048265 -0.027994 0.010395 -0.881890 -1.259843
0.052336 -0.027897 0.011226 -0.881890 -1.259843
0.056338 -0.027781 0.012058 -0.881890 -1.259843
0.060637 -0.027669 0.012889 -0.881890 -1.259843
0.064792 -0.027475 0.013721 -0.881890 -1.259843
0.068802 -0.027473 0.014552 -0.881890 -1.259843
0.072831 -0.027464 0.015384 -0.881890 -1.259843
0.076537 -0.027349 0.016215 -0.881890 -1.259843
0.080508 -0.027255 0.017047 -0.881890 -1.259843
0.084061 -0.027228 0.017879 -0.881890 -1.259843
0.088196 -0.027171 0.018710 -0.881890 -1.259843
0.092160 -0.027031 0.019542 -0.881890 -1.259843
0.096047 -0.027005 0.020373 -0.881890 -1.259843
0.100350 -0.026828 0.021205 -0.881890 -1.259843
0.104197 -0.026801 0.022036 -0.881890 -1.259843
0.108162 -0.026754 0.022868 -0.881890 -1.259843
0.112314 -0.026714 0.023700 -0.881890 -1.259843
0.116525 -0.026565 0.024531 -0.881890 -1.259843
0.120238 -0.026546 0.025363 -0.881890 -1.259843
0.124071 -0.026331 0.026194 -0.881890 -1.259843
0.128223 -0.026392 0.027026 -0.881890 -1.259843
0.131770 -0.026262 0.027857 -0.881890 -1.259843
0.135899 -0.026249 0.028689 -0.881890 -1.259843
0.139912 -0.026152 0.029520 -0.881890 -1.259843
0.143516 -0.026271 0.030352 -0.881890 -1.259843
0.147592 -0.026103 0.031184 -0.881890 -1.259843
0.151649 -0.026172 0.032015 -0.881890 -1.259843
0.155496 -0.025996 0.032847 -0.881890 -1.259843
0.159884 -0.025793 0.033678 -0.881890 -1.259843
0.163379 -0.025811 0.034510 -0.881890 -1.259843
0.167313 -0.026036 0.035341 -0.881890 -1.259843
