SoC E[V] Tiempo logChi logEle
0.002870 0.007484 0.000082 0.346457 0.535433
0.006556 0.007067 0.000245 0.346457 0.535433
0.010082 0.006631 0.000408 0.346457 0.535433
0.014195 0.006442 0.000571 0.346457 0.535433
0.018077 0.006270 0.000734 0.346457 0.535433
0.022281 0.005620 0.000898 0.346457 0.535433
0.026344 0.005374 0.001061 0.346457 0.535433
0.030675 0.004426 0.001224 0.346457 0.535433
0.034920 0.003071 0.001387 0.346457 0.535433
0.038858 0.003062 0.001551 0.346457 0.535433
0.042589 0.000589 0.001714 0.346457 0.535433
0.046646 0.001950 0.001877 0.346457 0.535433
0.050727 0.000136 0.002040 0.346457 0.535433
0.054998 -0.000630 0.002203 0.346457 0.535433
0.059112 -0.000822 0.002367 0.346457 0.535433
0.062928 -0.002099 0.002530 0.346457 0.535433
0.066767 -0.002198 0.002693 0.346457 0.535433
0.070405 -0.003830 0.002856 0.346457 0.535433
0.074026 -0.006099 0.003019 0.346457 0.535433
0.077560 -0.007944 0.003183 0.346457 0.535433
0.081627 -0.012672 0.003346 0.346457 0.535433
0.085679 -0.020086 0.003509 0.346457 0.535433
0.089940 -0.024822 0.003672 0.346457 0.535433
0.094159 -0.036915 0.003836 0.346457 0.535433
0.098137 -0.045702 0.003999 0.346457 0.535433
0.102563 -0.069392 0.004162 0.346457 0.535433
0.106723 -0.071967 0.004325 0.346457 0.535433
0.110580 -0.099377 0.004488 0.346457 0.535433
0.000000 -nan 0.004652 0.346457 0.535433
0.000000 -nan 0.004815 0.346457 0.535433
0.000000 -nan 0.004978 0.346457 0.535433
0.000000 -nan 0.005141 0.346457 0.535433
0.000000 -nan 0.005304 0.346457 0.535433
0.000000 -nan 0.005468 0.346457 0.535433
0.000000 -nan 0.005631 0.346457 0.535433
0.000000 -nan 0.005794 0.346457 0.535433
0.000000 -nan 0.005957 0.346457 0.535433
0.000000 -nan 0.006120 0.346457 0.535433
0.000000 -nan 0.006284 0.346457 0.535433
0.000000 -nan 0.006447 0.346457 0.535433
0.000000 -nan 0.006610 0.346457 0.535433
0.000000 -nan 0.006773 0.346457 0.535433
0.000000 -nan 0.006937 0.346457 0.535433
0.000000 -nan 0.007100 0.346457 0.535433
0.000000 -nan 0.007263 0.346457 0.535433
0.000000 -nan 0.007426 0.346457 0.535433
0.000000 -nan 0.007589 0.346457 0.535433
0.000000 -nan 0.007753 0.346457 0.535433
0.000000 -nan 0.007916 0.346457 0.535433
0.000000 -nan 0.008079 0.346457 0.535433
0.000000 -nan 0.008242 0.346457 0.535433
0.000000 -nan 0.008405 0.346457 0.535433
0.000000 -nan 0.008569 0.346457 0.535433
0.000000 -nan 0.008732 0.346457 0.535433
0.000000 -nan 0.008895 0.346457 0.535433
0.000000 -nan 0.009058 0.346457 0.535433
0.000000 -nan 0.009222 0.346457 0.535433
0.000000 -nan 0.009385 0.346457 0.535433
0.000000 -nan 0.009548 0.346457 0.535433
0.000000 -nan 0.009711 0.346457 0.535433
0.000000 -nan 0.009874 0.346457 0.535433
0.000000 -nan 0.010038 0.346457 0.535433
0.000000 -nan 0.010201 0.346457 0.535433
0.000000 -nan 0.010364 0.346457 0.535433
0.000000 -nan 0.010527 0.346457 0.535433
0.000000 -nan 0.010690 0.346457 0.535433
0.000000 -nan 0.010854 0.346457 0.535433
0.000000 -nan 0.011017 0.346457 0.535433
0.000000 -nan 0.011180 0.346457 0.535433
0.000000 -nan 0.011343 0.346457 0.535433
0.000000 -nan 0.011507 0.346457 0.535433
0.000000 -nan 0.011670 0.346457 0.535433
0.000000 -nan 0.011833 0.346457 0.535433
0.000000 -nan 0.011996 0.346457 0.535433
0.000000 -nan 0.012159 0.346457 0.535433
0.000000 -nan 0.012323 0.346457 0.535433
0.000000 -nan 0.012486 0.346457 0.535433
0.000000 -nan 0.012649 0.346457 0.535433
0.000000 -nan 0.012812 0.346457 0.535433
0.000000 -nan 0.012975 0.346457 0.535433
