SoC E[V] Tiempo logChi logEle
0.003043 0.013641 0.000025 0.677165 0.913386
0.006749 0.008257 0.000075 0.677165 0.913386
0.010997 0.002964 0.000126 0.677165 0.913386
0.014931 0.000538 0.000176 0.677165 0.913386
0.019207 -0.003038 0.000226 0.677165 0.913386
0.023519 -0.007351 0.000276 0.677165 0.913386
0.028496 -0.011999 0.000326 0.677165 0.913386
0.032911 -0.014489 0.000377 0.677165 0.913386
0.037110 -0.019105 0.000427 0.677165 0.913386
0.041530 -0.019984 0.000477 0.677165 0.913386
0.045811 -0.023698 0.000527 0.677165 0.913386
0.049432 -0.026247 0.000578 0.677165 0.913386
0.053063 -0.030691 0.000628 0.677165 0.913386
0.057022 -0.037370 0.000678 0.677165 0.913386
0.061061 -0.041112 0.000728 0.677165 0.913386
0.064718 -0.043333 0.000778 0.677165 0.913386
0.068341 -0.048305 0.000829 0.677165 0.913386
0.072660 -0.060496 0.000879 0.677165 0.913386
0.076717 -0.071307 0.000929 0.677165 0.913386
0.080532 -0.084361 0.000979 0.677165 0.913386
0.084028 -0.100325 0.001030 0.677165 0.913386
0.087011 -0.129058 0.001080 0.677165 0.913386
0.000000 -nan 0.001130 0.677165 0.913386
0.000000 -nan 0.001180 0.677165 0.913386
0.000000 -nan 0.001230 0.677165 0.913386
0.000000 -nan 0.001281 0.677165 0.913386
0.000000 -nan 0.001331 0.677165 0.913386
0.000000 -nan 0.001381 0.677165 0.913386
0.000000 -nan 0.001431 0.677165 0.913386
0.000000 -nan 0.001482 0.677165 0.913386
0.000000 -nan 0.001532 0.677165 0.913386
0.000000 -nan 0.001582 0.677165 0.913386
0.000000 -nan 0.001632 0.677165 0.913386
0.000000 -nan 0.001682 0.677165 0.913386
0.000000 -nan 0.001733 0.677165 0.913386
0.000000 -nan 0.001783 0.677165 0.913386
0.000000 -nan 0.001833 0.677165 0.913386
0.000000 -nan 0.001883 0.677165 0.913386
0.000000 -nan 0.001934 0.677165 0.913386
0.000000 -nan 0.001984 0.677165 0.913386
0.000000 -nan 0.002034 0.677165 0.913386
0.000000 -nan 0.002084 0.677165 0.913386
0.000000 -nan 0.002135 0.677165 0.913386
0.000000 -nan 0.002185 0.677165 0.913386
0.000000 -nan 0.002235 0.677165 0.913386
0.000000 -nan 0.002285 0.677165 0.913386
0.000000 -nan 0.002335 0.677165 0.913386
0.000000 -nan 0.002386 0.677165 0.913386
0.000000 -nan 0.002436 0.677165 0.913386
0.000000 -nan 0.002486 0.677165 0.913386
0.000000 -nan 0.002536 0.677165 0.913386
0.000000 -nan 0.002587 0.677165 0.913386
0.000000 -nan 0.002637 0.677165 0.913386
0.000000 -nan 0.002687 0.677165 0.913386
0.000000 -nan 0.002737 0.677165 0.913386
0.000000 -nan 0.002787 0.677165 0.913386
0.000000 -nan 0.002838 0.677165 0.913386
0.000000 -nan 0.002888 0.677165 0.913386
0.000000 -nan 0.002938 0.677165 0.913386
0.000000 -nan 0.002988 0.677165 0.913386
0.000000 -nan 0.003039 0.677165 0.913386
0.000000 -nan 0.003089 0.677165 0.913386
0.000000 -nan 0.003139 0.677165 0.913386
0.000000 -nan 0.003189 0.677165 0.913386
0.000000 -nan 0.003239 0.677165 0.913386
0.000000 -nan 0.003290 0.677165 0.913386
0.000000 -nan 0.003340 0.677165 0.913386
0.000000 -nan 0.003390 0.677165 0.913386
0.000000 -nan 0.003440 0.677165 0.913386
0.000000 -nan 0.003491 0.677165 0.913386
0.000000 -nan 0.003541 0.677165 0.913386
0.000000 -nan 0.003591 0.677165 0.913386
0.000000 -nan 0.003641 0.677165 0.913386
0.000000 -nan 0.003691 0.677165 0.913386
0.000000 -nan 0.003742 0.677165 0.913386
0.000000 -nan 0.003792 0.677165 0.913386
0.000000 -nan 0.003842 0.677165 0.913386
0.000000 -nan 0.003892 0.677165 0.913386
0.000000 -nan 0.003943 0.677165 0.913386
0.000000 -nan 0.003993 0.677165 0.913386
0.000000 -nan 0.004043 0.677165 0.913386
0.000000 -nan 0.004093 0.677165 0.913386
0.000000 -nan 0.004143 0.677165 0.913386
0.000000 -nan 0.004194 0.677165 0.913386
0.000000 -nan 0.004244 0.677165 0.913386
0.000000 -nan 0.004294 0.677165 0.913386
0.000000 -nan 0.004344 0.677165 0.913386
0.000000 -nan 0.004395 0.677165 0.913386
0.000000 -nan 0.004445 0.677165 0.913386
0.000000 -nan 0.004495 0.677165 0.913386
0.000000 -nan 0.004545 0.677165 0.913386
0.000000 -nan 0.004595 0.677165 0.913386
0.000000 -nan 0.004646 0.677165 0.913386
0.000000 -nan 0.004696 0.677165 0.913386
0.000000 -nan 0.004746 0.677165 0.913386
0.000000 -nan 0.004796 0.677165 0.913386
0.000000 -nan 0.004847 0.677165 0.913386
0.000000 -nan 0.004897 0.677165 0.913386
0.000000 -nan 0.004947 0.677165 0.913386
0.000000 -nan 0.004997 0.677165 0.913386
0.000000 -nan 0.005047 0.677165 0.913386
0.000000 -nan 0.005098 0.677165 0.913386
0.000000 -nan 0.005148 0.677165 0.913386
0.000000 -nan 0.005198 0.677165 0.913386
0.000000 -nan 0.005248 0.677165 0.913386
0.000000 -nan 0.005299 0.677165 0.913386
0.000000 -nan 0.005349 0.677165 0.913386
0.000000 -nan 0.005399 0.677165 0.913386
0.000000 -nan 0.005449 0.677165 0.913386
0.000000 -nan 0.005499 0.677165 0.913386
0.000000 -nan 0.005550 0.677165 0.913386
0.000000 -nan 0.005600 0.677165 0.913386
0.000000 -nan 0.005650 0.677165 0.913386
0.000000 -nan 0.005700 0.677165 0.913386
0.000000 -nan 0.005751 0.677165 0.913386
0.000000 -nan 0.005801 0.677165 0.913386
0.000000 -nan 0.005851 0.677165 0.913386
0.000000 -nan 0.005901 0.677165 0.913386
0.000000 -nan 0.005952 0.677165 0.913386
0.000000 -nan 0.006002 0.677165 0.913386
0.000000 -nan 0.006052 0.677165 0.913386
0.000000 -nan 0.006102 0.677165 0.913386
0.000000 -nan 0.006152 0.677165 0.913386
0.000000 -nan 0.006203 0.677165 0.913386
0.000000 -nan 0.006253 0.677165 0.913386
0.000000 -nan 0.006303 0.677165 0.913386
0.000000 -nan 0.006353 0.677165 0.913386
0.000000 -nan 0.006404 0.677165 0.913386
0.000000 -nan 0.006454 0.677165 0.913386
0.000000 -nan 0.006504 0.677165 0.913386
0.000000 -nan 0.006554 0.677165 0.913386
0.000000 -nan 0.006604 0.677165 0.913386
0.000000 -nan 0.006655 0.677165 0.913386
0.000000 -nan 0.006705 0.677165 0.913386
0.000000 -nan 0.006755 0.677165 0.913386
0.000000 -nan 0.006805 0.677165 0.913386
0.000000 -nan 0.006856 0.677165 0.913386
0.000000 -nan 0.006906 0.677165 0.913386
0.000000 -nan 0.006956 0.677165 0.913386
0.000000 -nan 0.007006 0.677165 0.913386
0.000000 -nan 0.007056 0.677165 0.913386
0.000000 -nan 0.007107 0.677165 0.913386
0.000000 -nan 0.007157 0.677165 0.913386
0.000000 -nan 0.007207 0.677165 0.913386
0.000000 -nan 0.007257 0.677165 0.913386
0.000000 -nan 0.007308 0.677165 0.913386
0.000000 -nan 0.007358 0.677165 0.913386
0.000000 -nan 0.007408 0.677165 0.913386
0.000000 -nan 0.007458 0.677165 0.913386
0.000000 -nan 0.007508 0.677165 0.913386
0.000000 -nan 0.007559 0.677165 0.913386
0.000000 -nan 0.007609 0.677165 0.913386
0.000000 -nan 0.007659 0.677165 0.913386
0.000000 -nan 0.007709 0.677165 0.913386
0.000000 -nan 0.007760 0.677165 0.913386
0.000000 -nan 0.007810 0.677165 0.913386
0.000000 -nan 0.007860 0.677165 0.913386
0.000000 -nan 0.007910 0.677165 0.913386
0.000000 -nan 0.007960 0.677165 0.913386
0.000000 -nan 0.008011 0.677165 0.913386
0.000000 -nan 0.008061 0.677165 0.913386
0.000000 -nan 0.008111 0.677165 0.913386
0.000000 -nan 0.008161 0.677165 0.913386
0.000000 -nan 0.008212 0.677165 0.913386
0.000000 -nan 0.008262 0.677165 0.913386
0.000000 -nan 0.008312 0.677165 0.913386
0.000000 -nan 0.008362 0.677165 0.913386
0.000000 -nan 0.008412 0.677165 0.913386
0.000000 -nan 0.008463 0.677165 0.913386
0.000000 -nan 0.008513 0.677165 0.913386
0.000000 -nan 0.008563 0.677165 0.913386
0.000000 -nan 0.008613 0.677165 0.913386
0.000000 -nan 0.008664 0.677165 0.913386
0.000000 -nan 0.008714 0.677165 0.913386
0.000000 -nan 0.008764 0.677165 0.913386
0.000000 -nan 0.008814 0.677165 0.913386
0.000000 -nan 0.008864 0.677165 0.913386
0.000000 -nan 0.008915 0.677165 0.913386
0.000000 -nan 0.008965 0.677165 0.913386
0.000000 -nan 0.009015 0.677165 0.913386
0.000000 -nan 0.009065 0.677165 0.913386
0.000000 -nan 0.009116 0.677165 0.913386
0.000000 -nan 0.009166 0.677165 0.913386
0.000000 -nan 0.009216 0.677165 0.913386
0.000000 -nan 0.009266 0.677165 0.913386
0.000000 -nan 0.009316 0.677165 0.913386
0.000000 -nan 0.009367 0.677165 0.913386
0.000000 -nan 0.009417 0.677165 0.913386
0.000000 -nan 0.009467 0.677165 0.913386
0.000000 -nan 0.009517 0.677165 0.913386
0.000000 -nan 0.009568 0.677165 0.913386
0.000000 -nan 0.009618 0.677165 0.913386
0.000000 -nan 0.009668 0.677165 0.913386
0.000000 -nan 0.009718 0.677165 0.913386
0.000000 -nan 0.009769 0.677165 0.913386
0.000000 -nan 0.009819 0.677165 0.913386
0.000000 -nan 0.009869 0.677165 0.913386
0.000000 -nan 0.009919 0.677165 0.913386
0.000000 -nan 0.009969 0.677165 0.913386
0.000000 -nan 0.010020 0.677165 0.913386
0.000000 -nan 0.010070 0.677165 0.913386
0.000000 -nan 0.010120 0.677165 0.913386
0.000000 -nan 0.010170 0.677165 0.913386
0.000000 -nan 0.010221 0.677165 0.913386
0.000000 -nan 0.010271 0.677165 0.913386
0.000000 -nan 0.010321 0.677165 0.913386
0.000000 -nan 0.010371 0.677165 0.913386
0.000000 -nan 0.010421 0.677165 0.913386
0.000000 -nan 0.010472 0.677165 0.913386
0.000000 -nan 0.010522 0.677165 0.913386
0.000000 -nan 0.010572 0.677165 0.913386
0.000000 -nan 0.010622 0.677165 0.913386
0.000000 -nan 0.010673 0.677165 0.913386
0.000000 -nan 0.010723 0.677165 0.913386
0.000000 -nan 0.010773 0.677165 0.913386
0.000000 -nan 0.010823 0.677165 0.913386
0.000000 -nan 0.010873 0.677165 0.913386
0.000000 -nan 0.010924 0.677165 0.913386
0.000000 -nan 0.010974 0.677165 0.913386
0.000000 -nan 0.011024 0.677165 0.913386
0.000000 -nan 0.011074 0.677165 0.913386
0.000000 -nan 0.011125 0.677165 0.913386
0.000000 -nan 0.011175 0.677165 0.913386
0.000000 -nan 0.011225 0.677165 0.913386
0.000000 -nan 0.011275 0.677165 0.913386
0.000000 -nan 0.011325 0.677165 0.913386
0.000000 -nan 0.011376 0.677165 0.913386
0.000000 -nan 0.011426 0.677165 0.913386
0.000000 -nan 0.011476 0.677165 0.913386
0.000000 -nan 0.011526 0.677165 0.913386
0.000000 -nan 0.011577 0.677165 0.913386
0.000000 -nan 0.011627 0.677165 0.913386
0.000000 -nan 0.011677 0.677165 0.913386
0.000000 -nan 0.011727 0.677165 0.913386
0.000000 -nan 0.011777 0.677165 0.913386
0.000000 -nan 0.011828 0.677165 0.913386
0.000000 -nan 0.011878 0.677165 0.913386
0.000000 -nan 0.011928 0.677165 0.913386
0.000000 -nan 0.011978 0.677165 0.913386
0.000000 -nan 0.012029 0.677165 0.913386
0.000000 -nan 0.012079 0.677165 0.913386
0.000000 -nan 0.012129 0.677165 0.913386
0.000000 -nan 0.012179 0.677165 0.913386
0.000000 -nan 0.012229 0.677165 0.913386
0.000000 -nan 0.012280 0.677165 0.913386
0.000000 -nan 0.012330 0.677165 0.913386
0.000000 -nan 0.012380 0.677165 0.913386
0.000000 -nan 0.012430 0.677165 0.913386
0.000000 -nan 0.012481 0.677165 0.913386
0.000000 -nan 0.012531 0.677165 0.913386
