SoC E[V] Tiempo logChi logEle
0.003839 0.070106 0.001014 0.488189 -0.692913
0.007312 0.066936 0.003043 0.488189 -0.692913
0.010878 0.062093 0.005072 0.488189 -0.692913
0.014351 0.060802 0.007100 0.488189 -0.692913
0.018608 0.057397 0.009129 0.488189 -0.692913
0.023787 0.053723 0.011158 0.488189 -0.692913
0.028404 0.052330 0.013186 0.488189 -0.692913
0.032745 0.051480 0.015215 0.488189 -0.692913
0.036861 0.050790 0.017244 0.488189 -0.692913
0.040977 0.047928 0.019272 0.488189 -0.692913
0.045580 0.046308 0.021301 0.488189 -0.692913
0.050194 0.045722 0.023330 0.488189 -0.692913
0.054337 0.045015 0.025358 0.488189 -0.692913
0.057978 0.045575 0.027387 0.488189 -0.692913
0.061050 0.045596 0.029415 0.488189 -0.692913
0.065446 0.044216 0.031444 0.488189 -0.692913
0.069388 0.044792 0.033473 0.488189 -0.692913
0.073373 0.042319 0.035501 0.488189 -0.692913
0.077994 0.041122 0.037530 0.488189 -0.692913
0.082593 0.040261 0.039559 0.488189 -0.692913
0.086614 0.040008 0.041587 0.488189 -0.692913
0.090731 0.040331 0.043616 0.488189 -0.692913
0.094173 0.040925 0.045645 0.488189 -0.692913
0.097915 0.040787 0.047673 0.488189 -0.692913
0.101453 0.039221 0.049702 0.488189 -0.692913
0.105086 0.038673 0.051731 0.488189 -0.692913
0.108940 0.038930 0.053759 0.488189 -0.692913
0.112344 0.038686 0.055788 0.488189 -0.692913
0.116029 0.038985 0.057817 0.488189 -0.692913
0.120092 0.039154 0.059845 0.488189 -0.692913
0.123383 0.037427 0.061874 0.488189 -0.692913
0.127089 0.037257 0.063903 0.488189 -0.692913
0.131607 0.036388 0.065931 0.488189 -0.692913
0.136139 0.035442 0.067960 0.488189 -0.692913
0.140031 0.034374 0.069989 0.488189 -0.692913
0.143593 0.033793 0.072017 0.488189 -0.692913
0.147252 0.035329 0.074046 0.488189 -0.692913
0.151852 0.034254 0.076075 0.488189 -0.692913
0.156030 0.033495 0.078103 0.488189 -0.692913
0.160288 0.032951 0.080132 0.488189 -0.692913
0.163620 0.033057 0.082160 0.488189 -0.692913
0.168117 0.031772 0.084189 0.488189 -0.692913
0.172045 0.033086 0.086218 0.488189 -0.692913
0.176266 0.032222 0.088246 0.488189 -0.692913
0.180435 0.031143 0.090275 0.488189 -0.692913
0.185125 0.030838 0.092304 0.488189 -0.692913
0.189925 0.030573 0.094332 0.488189 -0.692913
0.194580 0.030527 0.096361 0.488189 -0.692913
0.197888 0.029836 0.098390 0.488189 -0.692913
0.202287 0.028801 0.100418 0.488189 -0.692913
0.207064 0.028970 0.102447 0.488189 -0.692913
0.211083 0.029075 0.104476 0.488189 -0.692913
0.215498 0.028880 0.106504 0.488189 -0.692913
0.219375 0.028477 0.108533 0.488189 -0.692913
0.223616 0.027568 0.110562 0.488189 -0.692913
0.227868 0.026588 0.112590 0.488189 -0.692913
0.232418 0.026448 0.114619 0.488189 -0.692913
0.236712 0.026852 0.116648 0.488189 -0.692913
0.240062 0.027431 0.118676 0.488189 -0.692913
0.243889 0.026469 0.120705 0.488189 -0.692913
0.247511 0.026956 0.122734 0.488189 -0.692913
0.252494 0.025604 0.124762 0.488189 -0.692913
0.256339 0.026324 0.126791 0.488189 -0.692913
0.259212 0.026434 0.128819 0.488189 -0.692913
0.264106 0.024378 0.130848 0.488189 -0.692913
0.267158 0.025847 0.132877 0.488189 -0.692913
0.269918 0.024690 0.134905 0.488189 -0.692913
0.272795 0.025005 0.136934 0.488189 -0.692913
0.276617 0.025120 0.138963 0.488189 -0.692913
0.280135 0.026180 0.140991 0.488189 -0.692913
0.283718 0.024563 0.143020 0.488189 -0.692913
0.288387 0.023631 0.145049 0.488189 -0.692913
0.293063 0.023322 0.147077 0.488189 -0.692913
0.297078 0.023651 0.149106 0.488189 -0.692913
0.300705 0.022378 0.151135 0.488189 -0.692913
0.304724 0.023252 0.153163 0.488189 -0.692913
0.308463 0.023730 0.155192 0.488189 -0.692913
0.312638 0.022448 0.157221 0.488189 -0.692913
0.316760 0.022380 0.159249 0.488189 -0.692913
0.320202 0.023157 0.161278 0.488189 -0.692913
0.323556 0.022766 0.163307 0.488189 -0.692913
0.327786 0.021657 0.165335 0.488189 -0.692913
0.330853 0.021546 0.167364 0.488189 -0.692913
