SoC E[V] Tiempo logChi logEle
0.001360 -0.080400 0.000221 -0.692913 -0.031496
0.004340 -0.080799 0.000664 -0.692913 -0.031496
0.007795 -0.081003 0.001106 -0.692913 -0.031496
0.011749 -0.081349 0.001548 -0.692913 -0.031496
0.015885 -0.081566 0.001991 -0.692913 -0.031496
0.019854 -0.081959 0.002433 -0.692913 -0.031496
0.023776 -0.082410 0.002875 -0.692913 -0.031496
0.027365 -0.082140 0.003318 -0.692913 -0.031496
0.031075 -0.082351 0.003760 -0.692913 -0.031496
0.034938 -0.082784 0.004203 -0.692913 -0.031496
0.038894 -0.083254 0.004645 -0.692913 -0.031496
0.042575 -0.083197 0.005087 -0.692913 -0.031496
0.046457 -0.083706 0.005530 -0.692913 -0.031496
0.050568 -0.084554 0.005972 -0.692913 -0.031496
0.054362 -0.084077 0.006414 -0.692913 -0.031496
0.058496 -0.084914 0.006857 -0.692913 -0.031496
0.062455 -0.084975 0.007299 -0.692913 -0.031496
0.066417 -0.085220 0.007742 -0.692913 -0.031496
0.070434 -0.085720 0.008184 -0.692913 -0.031496
0.074301 -0.086310 0.008626 -0.692913 -0.031496
0.078241 -0.086703 0.009069 -0.692913 -0.031496
0.082752 -0.087215 0.009511 -0.692913 -0.031496
0.086892 -0.086619 0.009953 -0.692913 -0.031496
0.091545 -0.088341 0.010396 -0.692913 -0.031496
0.095828 -0.087518 0.010838 -0.692913 -0.031496
0.099561 -0.087727 0.011281 -0.692913 -0.031496
0.103338 -0.088133 0.011723 -0.692913 -0.031496
0.107302 -0.088132 0.012165 -0.692913 -0.031496
0.111456 -0.088514 0.012608 -0.692913 -0.031496
0.115292 -0.088351 0.013050 -0.692913 -0.031496
0.119313 -0.089853 0.013492 -0.692913 -0.031496
0.123241 -0.089560 0.013935 -0.692913 -0.031496
0.127062 -0.089186 0.014377 -0.692913 -0.031496
0.131075 -0.089590 0.014820 -0.692913 -0.031496
0.135024 -0.090220 0.015262 -0.692913 -0.031496
0.139141 -0.091403 0.015704 -0.692913 -0.031496
0.143268 -0.091296 0.016147 -0.692913 -0.031496
0.147527 -0.091649 0.016589 -0.692913 -0.031496
0.151506 -0.091592 0.017031 -0.692913 -0.031496
0.155501 -0.092517 0.017474 -0.692913 -0.031496
0.159457 -0.091943 0.017916 -0.692913 -0.031496
0.163221 -0.092989 0.018359 -0.692913 -0.031496
0.167258 -0.093656 0.018801 -0.692913 -0.031496
0.171119 -0.093260 0.019243 -0.692913 -0.031496
0.175344 -0.093369 0.019686 -0.692913 -0.031496
0.179530 -0.095317 0.020128 -0.692913 -0.031496
0.183328 -0.094588 0.020570 -0.692913 -0.031496
0.187138 -0.094098 0.021013 -0.692913 -0.031496
0.191248 -0.094999 0.021455 -0.692913 -0.031496
0.195207 -0.095917 0.021898 -0.692913 -0.031496
0.199399 -0.097254 0.022340 -0.692913 -0.031496
0.203597 -0.097626 0.022782 -0.692913 -0.031496
0.207492 -0.098199 0.023225 -0.692913 -0.031496
0.211122 -0.097795 0.023667 -0.692913 -0.031496
0.215225 -0.099520 0.024109 -0.692913 -0.031496
0.219524 -0.099035 0.024552 -0.692913 -0.031496
0.223526 -0.098997 0.024994 -0.692913 -0.031496
0.227438 -0.097799 0.025437 -0.692913 -0.031496
0.231477 -0.098486 0.025879 -0.692913 -0.031496
0.235382 -0.099290 0.026321 -0.692913 -0.031496
0.239575 -0.099796 0.026764 -0.692913 -0.031496
0.243512 -0.098748 0.027206 -0.692913 -0.031496
0.247092 -0.100117 0.027648 -0.692913 -0.031496
0.250876 -0.100666 0.028091 -0.692913 -0.031496
0.255012 -0.102168 0.028533 -0.692913 -0.031496
0.259071 -0.103514 0.028976 -0.692913 -0.031496
0.263053 -0.102868 0.029418 -0.692913 -0.031496
0.267027 -0.101615 0.029860 -0.692913 -0.031496
0.270745 -0.103246 0.030303 -0.692913 -0.031496
0.274854 -0.105399 0.030745 -0.692913 -0.031496
0.278939 -0.104261 0.031187 -0.692913 -0.031496
0.282620 -0.105865 0.031630 -0.692913 -0.031496
0.286440 -0.108284 0.032072 -0.692913 -0.031496
0.290461 -0.108139 0.032515 -0.692913 -0.031496
0.295275 -0.109831 0.032957 -0.692913 -0.031496
0.299360 -0.108709 0.033399 -0.692913 -0.031496
0.303368 -0.107489 0.033842 -0.692913 -0.031496
0.307732 -0.108226 0.034284 -0.692913 -0.031496
0.311577 -0.109209 0.034726 -0.692913 -0.031496
0.315242 -0.109408 0.035169 -0.692913 -0.031496
0.319079 -0.111897 0.035611 -0.692913 -0.031496
0.323119 -0.112829 0.036054 -0.692913 -0.031496
0.327278 -0.111110 0.036496 -0.692913 -0.031496
0.331256 -0.110731 0.036938 -0.692913 -0.031496
0.335292 -0.113010 0.037381 -0.692913 -0.031496
0.339207 -0.111758 0.037823 -0.692913 -0.031496
0.343258 -0.112081 0.038265 -0.692913 -0.031496
0.347122 -0.112268 0.038708 -0.692913 -0.031496
0.351239 -0.114480 0.039150 -0.692913 -0.031496
