SoC E[V] Tiempo logChi logEle
0.002634 0.005522 0.002172 -0.456693 -1.023622
0.006075 0.004964 0.006516 -0.456693 -1.023622
0.010088 0.004376 0.010861 -0.456693 -1.023622
0.014199 0.004015 0.015205 -0.456693 -1.023622
0.018202 0.003612 0.019549 -0.456693 -1.023622
0.021987 0.003423 0.023893 -0.456693 -1.023622
0.025643 0.003107 0.028238 -0.456693 -1.023622
0.029766 0.002463 0.032582 -0.456693 -1.023622
0.034165 0.002389 0.036926 -0.456693 -1.023622
0.037956 0.002548 0.041271 -0.456693 -1.023622
0.041835 0.002193 0.045615 -0.456693 -1.023622
0.045814 0.002006 0.049959 -0.456693 -1.023622
0.050411 0.001863 0.054303 -0.456693 -1.023622
0.054673 0.001563 0.058648 -0.456693 -1.023622
0.058847 0.001214 0.062992 -0.456693 -1.023622
0.062770 0.000938 0.067336 -0.456693 -1.023622
0.066677 0.000959 0.071680 -0.456693 -1.023622
0.070733 0.000682 0.076025 -0.456693 -1.023622
0.074602 0.000762 0.080369 -0.456693 -1.023622
0.078197 0.000199 0.084713 -0.456693 -1.023622
0.081962 0.000379 0.089057 -0.456693 -1.023622
0.086168 -0.000039 0.093402 -0.456693 -1.023622
0.090191 -0.000320 0.097746 -0.456693 -1.023622
0.094171 -0.000436 0.102090 -0.456693 -1.023622
0.098393 -0.000914 0.106435 -0.456693 -1.023622
0.102650 -0.001222 0.110779 -0.456693 -1.023622
0.106799 -0.001513 0.115123 -0.456693 -1.023622
0.110734 -0.001648 0.119467 -0.456693 -1.023622
0.114541 -0.001485 0.123812 -0.456693 -1.023622
0.118473 -0.001727 0.128156 -0.456693 -1.023622
0.122450 -0.002098 0.132500 -0.456693 -1.023622
0.126100 -0.002058 0.136844 -0.456693 -1.023622
0.129998 -0.002378 0.141189 -0.456693 -1.023622
0.134238 -0.002085 0.145533 -0.456693 -1.023622
0.138166 -0.002568 0.149877 -0.456693 -1.023622
0.142001 -0.002327 0.154221 -0.456693 -1.023622
0.145790 -0.002575 0.158566 -0.456693 -1.023622
0.150097 -0.003418 0.162910 -0.456693 -1.023622
0.154030 -0.003844 0.167254 -0.456693 -1.023622
0.157801 -0.003250 0.171599 -0.456693 -1.023622
0.162033 -0.003736 0.175943 -0.456693 -1.023622
0.166467 -0.003815 0.180287 -0.456693 -1.023622
0.170522 -0.003818 0.184631 -0.456693 -1.023622
0.174536 -0.004286 0.188976 -0.456693 -1.023622
0.178345 -0.003657 0.193320 -0.456693 -1.023622
0.182062 -0.004294 0.197664 -0.456693 -1.023622
0.185879 -0.004558 0.202008 -0.456693 -1.023622
0.190121 -0.004730 0.206353 -0.456693 -1.023622
0.194151 -0.004989 0.210697 -0.456693 -1.023622
0.197847 -0.005039 0.215041 -0.456693 -1.023622
0.201476 -0.005210 0.219385 -0.456693 -1.023622
0.205542 -0.005712 0.223730 -0.456693 -1.023622
0.209379 -0.005599 0.228074 -0.456693 -1.023622
0.213660 -0.005828 0.232418 -0.456693 -1.023622
0.217457 -0.006106 0.236763 -0.456693 -1.023622
0.221431 -0.005914 0.241107 -0.456693 -1.023622
0.225111 -0.006128 0.245451 -0.456693 -1.023622
0.229195 -0.006289 0.249795 -0.456693 -1.023622
0.233047 -0.006451 0.254140 -0.456693 -1.023622
0.236986 -0.006761 0.258484 -0.456693 -1.023622
0.241447 -0.007293 0.262828 -0.456693 -1.023622
0.245150 -0.007107 0.267172 -0.456693 -1.023622
0.249491 -0.006984 0.271517 -0.456693 -1.023622
0.253738 -0.007282 0.275861 -0.456693 -1.023622
0.257546 -0.007944 0.280205 -0.456693 -1.023622
0.261110 -0.007809 0.284549 -0.456693 -1.023622
0.265352 -0.007927 0.288894 -0.456693 -1.023622
0.269401 -0.008226 0.293238 -0.456693 -1.023622
0.273439 -0.008310 0.297582 -0.456693 -1.023622
0.277609 -0.008514 0.301927 -0.456693 -1.023622
0.282345 -0.009011 0.306271 -0.456693 -1.023622
0.286417 -0.009187 0.310615 -0.456693 -1.023622
0.289923 -0.009300 0.314959 -0.456693 -1.023622
0.293797 -0.009503 0.319304 -0.456693 -1.023622
0.297708 -0.009489 0.323648 -0.456693 -1.023622
0.301807 -0.009049 0.327992 -0.456693 -1.023622
0.305893 -0.009522 0.332336 -0.456693 -1.023622
0.309629 -0.009433 0.336681 -0.456693 -1.023622
0.313568 -0.010550 0.341025 -0.456693 -1.023622
0.317402 -0.010340 0.345369 -0.456693 -1.023622
0.321360 -0.010755 0.349713 -0.456693 -1.023622
0.325597 -0.011004 0.354058 -0.456693 -1.023622
0.329769 -0.011262 0.358402 -0.456693 -1.023622
0.333609 -0.011594 0.362746 -0.456693 -1.023622
0.337093 -0.011132 0.367091 -0.456693 -1.023622
0.341179 -0.011327 0.371435 -0.456693 -1.023622
0.345090 -0.011042 0.375779 -0.456693 -1.023622
0.348901 -0.011797 0.380123 -0.456693 -1.023622
0.352805 -0.011363 0.384468 -0.456693 -1.023622
